Experiment,Colony,Location,Treatment,Temp,Sed,Chamber,Day,Time,rsq,mo2
13,1,NB,HX,H,H,4,Day2,18,0.171,0.044622698
13,1,NB,HX,H,H,4,Day2,19,0.0426,-0.074350341
13,1,NB,HX,H,H,4,Day2,20,0.937,-0.624853853
13,1,NB,HX,H,H,4,Day2,21,0.819,-0.647936669
13,1,NB,HX,H,H,4,Day2,22,0.85,-0.875479626
13,1,NB,HX,H,H,4,Day2,23,0.984,-1.02023567
13,1,NB,HX,H,H,4,Day2,24,0.97,-1.046391695
13,1,NB,HX,H,H,4,Day2,25,0.805,-0.315106994
13,1,NB,HX,H,H,4,Day2,26,0.774,-0.235233412
13,1,NB,HX,H,H,4,Day2,27,0.598,-0.15100923
13,1,NB,HX,H,H,4,Day2,28,0.0528,-0.029131759
13,1,NB,HX,H,H,4,Day2,29,0.335,-0.103990803
13,1,NB,HX,H,H,4,Day2,30,0.565,-0.140620947
13,1,NB,HX,H,H,4,Day2,31,0.0000415,-0.000663533
13,1,NB,HX,H,H,4,Day2,32,0.179,-0.049313286
13,1,NB,HX,H,H,4,Day2,33,0.421,0.076487524
13,1,NB,HX,H,H,4,Day2,34,0.0879,-0.027384262
13,1,NB,HX,H,H,4,Day2,35,0.491,0.085828445
13,1,NB,HX,H,H,4,Day2,36,0.148,-0.038220667
13,1,NB,HX,H,H,4,Day2,37,0.0375,0.036517526
13,1,NB,HX,H,H,4,Day2,38,0.123,-0.034722753
13,1,NB,HX,H,H,4,Day2,39,0.32,0.06878497
13,1,NB,HX,H,H,4,Day2,40,0.185,0.03896763
13,1,NB,HX,H,H,4,Day2,41,0.11,0.03014072
13,1,NB,HX,H,H,4,Day2,42,0.0261,0.015761046
13,1,NB,HX,H,H,4,Day2,43,0.864,-0.578051207
13,1,NB,HX,H,H,4,Day2,44,0.471,-0.101715119
13,1,NB,HX,H,H,4,Day2,45,0.0759,-0.024565369
13,1,NB,HX,H,H,4,Day2,46,0.863,-0.70788519
13,1,NB,HX,H,H,4,Day2,47,0.0117,-0.013056869
13,1,NB,HX,H,H,4,Day2,48,0.148,-0.038858071
13,1,NB,HX,H,H,4,Day2,49,0.0232,0.012131678
13,1,NB,HX,H,H,4,Day2,50,0.00339,0.005086173
13,1,NB,HX,H,H,4,Day2,51,0.801,-0.183222004
14,1,NB,C,C,C,1,Day2,1,0.526,0.210194159
14,1,NB,C,C,C,1,Day2,2,0.0962,-0.092756783
14,1,NB,C,C,C,1,Day2,3,0.817,0.250936927
14,1,NB,C,C,C,1,Day2,4,0.412,0.100738132
14,1,NB,C,C,C,1,Day2,5,0.693,0.173010112
14,1,NB,C,C,C,1,Day2,6,0.704,0.18189289
14,1,NB,C,C,C,1,Day2,7,0.901,0.32259304
14,1,NB,C,C,C,1,Day2,8,0.938,0.485683286
14,1,NB,C,C,C,1,Day2,9,0.936,0.422153907
14,1,NB,C,C,C,1,Day2,10,0.907,0.363640402
14,1,NB,C,C,C,1,Day2,11,0.886,0.336867662
14,1,NB,C,C,C,1,Day2,12,0.861,0.269077474
14,1,NB,C,C,C,1,Day2,13,0.883,0.312250959
14,1,NB,C,C,C,1,Day2,14,0.894,0.345328723
14,1,NB,C,C,C,1,Day2,15,0.939,0.456473821
14,1,NB,C,C,C,1,Day2,16,0.932,0.435696218
14,1,NB,C,C,C,1,Day2,17,0.934,0.446666341
14,1,NB,C,C,C,1,Day2,18,0.923,0.420827679
14,1,NB,C,C,C,1,Day2,19,0.942,0.480143205
14,1,NB,C,C,C,1,Day2,20,0.954,0.529577414
14,1,NB,C,C,C,1,Day2,21,0.957,0.549583648
14,1,NB,C,C,C,1,Day2,22,0.934,0.486451063
14,1,NB,C,C,C,1,Day2,23,0.95,0.53750824
14,1,NB,C,C,C,1,Day2,24,0.953,0.567773839
14,1,NB,C,C,C,1,Day2,25,0.948,0.54462672
14,1,NB,C,C,C,1,Day2,26,0.947,0.528339235
14,1,NB,C,C,C,1,Day2,27,0.945,0.53859953
14,1,NB,C,C,C,1,Day2,28,0.951,0.517586469
14,1,NB,C,C,C,1,Day2,29,0.947,0.565647145
14,1,NB,C,C,C,1,Day2,30,0.925,0.440769076
14,1,NB,C,C,C,1,Day2,31,0.906,0.459601936
14,1,NB,C,C,C,1,Day2,32,0.914,0.41921091
14,1,NB,C,C,C,1,Day2,33,0.932,0.525075789
14,1,NB,C,C,C,1,Day2,34,0.916,0.403960112
14,1,NB,C,C,C,1,Day2,35,0.895,0.393071112
14,1,NB,C,C,C,1,Day2,36,0.92,0.391505818
14,1,NB,C,C,C,1,Day2,37,0.929,0.446827272
14,1,NB,C,C,C,1,Day2,38,0.865,0.347135036
14,1,NB,C,C,C,1,Day2,39,0.872,0.361663396
14,1,NB,C,C,C,1,Day2,40,0.903,0.383447759
14,1,NB,C,C,C,1,Day2,41,0.901,0.385416489
14,1,NB,C,C,C,1,Day2,42,0.886,0.341124554
14,1,NB,C,C,C,1,Day2,43,0.891,0.381838728
14,1,NB,C,C,C,1,Day2,44,0.844,0.302982361
14,1,NB,C,C,C,1,Day2,45,0.907,0.359224168
14,1,NB,C,C,C,1,Day2,46,0.916,0.401581503
14,1,NB,C,C,C,1,Day2,47,0.886,0.341294167
14,1,NB,C,C,C,1,Day2,48,0.648,0.165436026
14,1,NB,C,C,C,1,Day2,49,0.802,0.23377056
14,1,NB,C,C,C,1,Day2,50,0.756,0.218403836
14,1,NB,C,C,C,1,Day2,51,0.802,0.23449714
14,1,NB,HS,C,H,2,Day2,1,0.0665,-0.051542228
14,1,NB,HS,C,H,2,Day2,2,0.726,-0.196417232
14,1,NB,HS,C,H,2,Day2,3,0.715,-0.198548602
14,1,NB,HS,C,H,2,Day2,4,0.00953,0.012469193
14,1,NB,HS,C,H,2,Day2,5,0.277,0.071931291
14,1,NB,HS,C,H,2,Day2,6,0.0798,-0.034978935
14,1,NB,HS,C,H,2,Day2,7,0.00728,-0.010288142
14,1,NB,HS,C,H,2,Day2,8,0.0198,0.017381274
14,1,NB,HS,C,H,2,Day2,9,0.147,0.055947862
14,1,NB,HS,C,H,2,Day2,10,0.582,0.170196998
14,1,NB,HS,C,H,2,Day2,11,0.633,0.17211048
14,1,NB,HS,C,H,2,Day2,12,0.767,0.226678796
14,1,NB,HS,C,H,2,Day2,13,0.804,0.265251915
14,1,NB,HS,C,H,2,Day2,14,0.744,0.207002439
14,1,NB,HS,C,H,2,Day2,15,0.764,0.255261057
14,1,NB,HS,C,H,2,Day2,16,0.917,0.406773824
14,1,NB,HS,C,H,2,Day2,17,0.865,0.376528579
14,1,NB,HS,C,H,2,Day2,18,0.486,0.113586773
14,1,NB,HS,C,H,2,Day2,19,0.458,0.112068793
14,1,NB,HS,C,H,2,Day2,20,0.956,0.786727333
14,1,NB,HS,C,H,2,Day2,21,0.761,0.218909541
14,1,NB,HS,C,H,2,Day2,22,0.534,0.133817577
14,1,NB,HS,C,H,2,Day2,23,0.642,0.1524912
14,1,NB,HS,C,H,2,Day2,24,0.12,0.048707501
14,1,NB,HS,C,H,2,Day2,25,0.0424,0.025814682
14,1,NB,HS,C,H,2,Day2,26,0.0936,0.03968683
14,1,NB,HS,C,H,2,Day2,27,0.234,0.068664935
14,1,NB,HS,C,H,2,Day2,28,0.936,0.849812804
14,1,NB,HS,C,H,2,Day2,29,0.909,0.456123885
14,1,NB,HS,C,H,2,Day2,30,0.778,0.264273509
14,1,NB,HS,C,H,2,Day2,31,0.888,0.424588359
14,1,NB,HS,C,H,2,Day2,32,0.427,0.103192347
14,1,NB,HS,C,H,2,Day2,33,0.613,0.149231658
14,1,NB,HS,C,H,2,Day2,34,0.685,0.182004121
14,1,NB,HS,C,H,2,Day2,35,0.734,0.20182608
14,1,NB,HS,C,H,2,Day2,36,0.564,0.149772069
14,1,NB,HS,C,H,2,Day2,37,0.0153,0.020290991
14,1,NB,HS,C,H,2,Day2,38,0.677,0.18011273
14,1,NB,HS,C,H,2,Day2,39,0.859,0.354883681
14,1,NB,HS,C,H,2,Day2,40,0.913,0.484786816
14,1,NB,HS,C,H,2,Day2,41,0.967,0.699886886
14,1,NB,HS,C,H,2,Day2,42,0.903,0.39500557
14,1,NB,HS,C,H,2,Day2,43,0.966,0.69595171
14,1,NB,HS,C,H,2,Day2,44,0.863,0.329906891
14,1,NB,HS,C,H,2,Day2,45,0.93,0.484170943
14,1,NB,HS,C,H,2,Day2,46,0.932,0.544217995
14,1,NB,HS,C,H,2,Day2,47,0.942,0.556012937
14,1,NB,HS,C,H,2,Day2,48,0.939,0.539579657
14,1,NB,HS,C,H,2,Day2,49,0.917,0.499633843
14,5,SB,HT,H,C,3,Day2,1,0.514,1.080738184
14,5,SB,HT,H,C,3,Day2,2,0.000397,0.00636458
14,5,SB,HT,H,C,3,Day2,3,0.856,-0.736478724
14,5,SB,HT,H,C,3,Day2,4,0.931,-1.503255467
14,5,SB,HT,H,C,3,Day2,5,0.798,-0.700237701
14,5,SB,HT,H,C,3,Day2,6,0.911,-1.286835867
14,5,SB,HT,H,C,3,Day2,7,0.873,-1.501657866
14,5,SB,HT,H,C,3,Day2,8,0.756,-0.859938337
14,5,SB,HT,H,C,3,Day2,9,0.85,-0.416375915
14,5,SB,HT,H,C,3,Day2,10,0.786,-0.297729065
14,5,SB,HT,H,C,3,Day2,11,0.582,-0.196829376
14,5,SB,HT,H,C,3,Day2,12,0.613,-0.777814601
14,5,SB,HT,H,C,3,Day2,13,0.192,-0.21757675
14,5,SB,HT,H,C,3,Day2,14,0.367,0.179891255
14,5,SB,HT,H,C,3,Day2,15,0.0268,-0.027962564
14,5,SB,HT,H,C,3,Day2,16,0.0313,0.030000994
14,5,SB,HT,H,C,3,Day2,17,0.000556,0.003868855
14,5,SB,HT,H,C,3,Day2,18,0.611,0.21118563
14,5,SB,HT,H,C,3,Day2,19,0.394,0.126841494
14,5,SB,HT,H,C,3,Day2,20,0.825,0.343174323
14,5,SB,HT,H,C,3,Day2,21,0.604,0.196661359
14,5,SB,HT,H,C,3,Day2,22,0.852,0.361896061
14,5,SB,HT,H,C,3,Day2,23,0.178,0.083301936
14,5,SB,HT,H,C,3,Day2,24,0.886,0.448519636
14,5,SB,HT,H,C,3,Day2,25,0.706,0.252400454
14,5,SB,HT,H,C,3,Day2,26,0.901,0.510274468
14,5,SB,HT,H,C,3,Day2,27,0.549,0.198039246
14,5,SB,HT,H,C,3,Day2,28,0.838,0.363474001
14,5,SB,HT,H,C,3,Day2,29,0.511,0.350626231
14,5,SB,HT,H,C,3,Day2,30,0.866,0.447255219
14,5,SB,HT,H,C,3,Day2,31,0.545,0.173527529
14,5,SB,HT,H,C,3,Day2,32,0.838,0.414934492
14,5,SB,HT,H,C,3,Day2,33,0.0018,0.012054302
14,5,SB,HT,H,C,3,Day2,34,0.842,0.377524823
14,5,SB,HT,H,C,3,Day2,35,0.676,0.236865222
14,5,SB,HT,H,C,3,Day2,36,0.857,0.414190864
14,5,SB,HT,H,C,3,Day2,37,0.54,0.172590346
14,5,SB,HT,H,C,3,Day2,38,0.732,0.248489329
14,5,SB,HT,H,C,3,Day2,39,0.935,0.688646599
14,5,SB,HT,H,C,3,Day2,40,0.75,0.418943301
14,5,SB,HT,H,C,3,Day2,41,0.701,-0.5898572
14,5,SB,HT,H,C,3,Day2,42,0.548,0.264311127
14,5,SB,HT,H,C,3,Day2,43,0.625,0.224846227
14,5,SB,HT,H,C,3,Day2,44,0.368,-0.608089757
14,5,SB,HT,H,C,3,Day2,45,0.021,-0.117415469
14,5,SB,HT,H,C,3,Day2,46,0.705,0.281880621
14,5,SB,HT,H,C,3,Day2,47,0.722,0.26535867
14,5,SB,HT,H,C,3,Day2,48,0.657,0.224140295
14,5,SB,HT,H,C,3,Day2,49,0.637,0.251435045
14,5,SB,HT,H,C,3,Day2,50,0.669,0.23984121
14,5,SB,HT,H,C,3,Day2,51,0.259,0.120894035
14,5,SB,HX,H,H,4,Day2,1,0.958,-1.149743497
14,5,SB,HX,H,H,4,Day2,2,0.913,-1.076411248
14,5,SB,HX,H,H,4,Day2,3,0.984,-1.348433325
14,5,SB,HX,H,H,4,Day2,4,0.982,-1.519514795
14,5,SB,HX,H,H,4,Day2,5,0.931,-1.47910387
14,5,SB,HX,H,H,4,Day2,6,0.906,-0.784050246
14,5,SB,HX,H,H,4,Day2,7,0.862,-1.18196528
14,5,SB,HX,H,H,4,Day2,8,0.95,-0.716207055
14,5,SB,HX,H,H,4,Day2,9,0.947,-0.742546866
14,5,SB,HX,H,H,4,Day2,10,0.647,-0.201929669
14,5,SB,HX,H,H,4,Day2,11,0.424,-0.137883368
14,5,SB,HX,H,H,4,Day2,12,0.67,-0.344694181
14,5,SB,HX,H,H,4,Day2,13,0.87,-0.425702882
14,5,SB,HX,H,H,4,Day2,14,0.977,-0.879142892
14,5,SB,HX,H,H,4,Day2,15,0.95,-0.818760201
14,5,SB,HX,H,H,4,Day2,16,0.739,-0.28342583
14,5,SB,HX,H,H,4,Day2,17,0.391,-0.252186801
14,5,SB,HX,H,H,4,Day2,18,0.899,-0.886060007
14,5,SB,HX,H,H,4,Day2,19,0.746,-0.292974049
14,5,SB,HX,H,H,4,Day2,20,0.842,-0.369453903
14,5,SB,HX,H,H,4,Day2,21,0.686,-0.712354507
14,5,SB,HX,H,H,4,Day2,22,0.887,-0.424604752
14,5,SB,HX,H,H,4,Day2,23,0.824,-0.38066305
14,5,SB,HX,H,H,4,Day2,24,0.961,0.611724742
14,5,SB,HX,H,H,4,Day2,25,0.488,-0.220451053
14,5,SB,HX,H,H,4,Day2,26,0.587,-0.301268688
14,5,SB,HX,H,H,4,Day2,27,0.359,-0.117779613
14,5,SB,HX,H,H,4,Day2,28,0.894,-0.329632911
14,5,SB,HX,H,H,4,Day2,29,0.419,-0.14627051
14,5,SB,HX,H,H,4,Day2,30,0.0997,-0.046147856
14,5,SB,HX,H,H,4,Day2,31,0.843,-0.803560171
14,5,SB,HX,H,H,4,Day2,32,0.614,-0.569630838
14,5,SB,HX,H,H,4,Day2,33,0.497,-0.143850426
14,5,SB,HX,H,H,4,Day2,34,0.12,-0.045398674
14,5,SB,HX,H,H,4,Day2,35,0.632,-0.208510645
14,5,SB,HX,H,H,4,Day2,36,0.00027,0.0024276
14,5,SB,HX,H,H,4,Day2,37,0.0678,-0.041933306
14,5,SB,HX,H,H,4,Day2,38,0.0344,-0.03867582
14,5,SB,HX,H,H,4,Day2,39,0.699,-0.252782723
14,5,SB,HX,H,H,4,Day2,40,0.92,-0.783276505
14,5,SB,HX,H,H,4,Day2,41,0.893,-0.526601607
14,5,SB,HX,H,H,4,Day2,42,0.616,-0.816890155
14,5,SB,HX,H,H,4,Day2,43,0.85,-0.431793223
14,5,SB,HX,H,H,4,Day2,44,0.489,-0.179834086
14,5,SB,HX,H,H,4,Day2,45,0.841,-0.364008475
14,5,SB,HX,H,H,4,Day2,46,0.839,-0.354035102
14,5,SB,HX,H,H,4,Day2,47,0.802,-1.338730231
14,5,SB,HX,H,H,4,Day2,48,0.86,-0.440770147
14,5,SB,HX,H,H,4,Day2,49,0.692,-1.070409183
14,5,SB,HX,H,H,4,Day2,50,0.877,-1.6597593
15,8,SB,C,C,C,1,Day2,1,0.227,0.127195414
15,8,SB,C,C,C,1,Day2,2,0.344,0.172134998
15,8,SB,C,C,C,1,Day2,3,0.596,0.289059753
15,8,SB,C,C,C,1,Day2,4,0.782,0.457951337
15,8,SB,C,C,C,1,Day2,5,0.853,0.579344914
15,8,SB,C,C,C,1,Day2,6,0.773,0.448917202
15,8,SB,C,C,C,1,Day2,7,0.803,0.472412225
15,8,SB,C,C,C,1,Day2,8,0.811,0.525810908
15,8,SB,C,C,C,1,Day2,9,0.81,0.507433601
15,8,SB,C,C,C,1,Day2,10,0.648,0.312634383
15,8,SB,C,C,C,1,Day2,11,0.811,0.478478168
15,8,SB,C,C,C,1,Day2,12,0.874,0.671994644
15,8,SB,C,C,C,1,Day2,13,0.856,0.604043194
15,8,SB,C,C,C,1,Day2,14,0.785,0.448795374
15,8,SB,C,C,C,1,Day2,15,0.747,0.407487698
15,8,SB,C,C,C,1,Day2,16,0.855,0.565755209
15,8,SB,C,C,C,1,Day2,17,0.868,0.592385771
15,8,SB,C,C,C,1,Day2,18,0.868,0.61309707
15,8,SB,C,C,C,1,Day2,19,0.859,0.595373646
15,8,SB,C,C,C,1,Day2,20,0.859,0.5901142
15,8,SB,C,C,C,1,Day2,21,0.855,0.608928311
15,8,SB,C,C,C,1,Day2,22,0.946,0.977959044
15,8,SB,C,C,C,1,Day2,23,0.906,0.857669006
15,8,SB,C,C,C,1,Day2,24,0.866,0.674095526
15,8,SB,C,C,C,1,Day2,25,0.856,0.582621292
15,8,SB,C,C,C,1,Day2,26,0.824,0.554885423
15,8,SB,C,C,C,1,Day2,27,0.78,0.472633245
15,8,SB,C,C,C,1,Day2,28,0.987,2.205999806
15,8,SB,C,C,C,1,Day2,29,0.983,2.086115923
15,8,SB,C,C,C,1,Day2,30,0.984,2.379469854
15,8,SB,C,C,C,1,Day2,31,0.98,2.253029947
15,8,SB,C,C,C,1,Day2,32,0.947,1.107097941
15,8,SB,C,C,C,1,Day2,33,0.945,1.146976378
15,8,SB,C,C,C,1,Day2,34,0.937,0.957399451
15,8,SB,C,C,C,1,Day2,35,0.952,1.17132372
15,8,SB,C,C,C,1,Day2,36,0.883,0.724643221
15,8,SB,C,C,C,1,Day2,37,0.901,0.694774267
15,8,SB,C,C,C,1,Day2,38,0.791,0.483947788
15,8,SB,C,C,C,1,Day2,39,0.81,0.534450025
15,8,SB,C,C,C,1,Day2,40,0.792,0.481164927
15,8,SB,C,C,C,1,Day2,41,0.737,0.407891661
15,8,SB,C,C,C,1,Day2,42,0.749,0.418944612
15,8,SB,C,C,C,1,Day2,43,0.722,0.363183489
15,8,SB,C,C,C,1,Day2,44,0.662,0.331115219
15,8,SB,C,C,C,1,Day2,45,0.648,0.341989322
15,8,SB,C,C,C,1,Day2,46,0.74,0.425841576
15,8,SB,C,C,C,1,Day2,47,0.133,0.088539871
15,8,SB,C,C,C,1,Day2,48,0.624,0.318929591
15,8,SB,C,C,C,1,Day2,49,0.564,0.260970559
15,8,SB,C,C,C,1,Day2,50,0.975,1.730166834
15,8,SB,HS,C,H,2,Day2,1,0.78,0.961522134
15,8,SB,HS,C,H,2,Day2,2,0.828,0.371495784
15,8,SB,HS,C,H,2,Day2,3,0.567,0.243413738
15,8,SB,HS,C,H,2,Day2,4,0.946,0.4834882
15,8,SB,HS,C,H,2,Day2,5,0.97,0.867588579
15,8,SB,HS,C,H,2,Day2,6,0.974,0.647303972
15,8,SB,HS,C,H,2,Day2,7,0.969,0.636450825
15,8,SB,HS,C,H,2,Day2,8,0.977,0.666363479
15,8,SB,HS,C,H,2,Day2,9,0.921,0.346682895
15,8,SB,HS,C,H,2,Day2,10,0.956,0.483275614
15,8,SB,HS,C,H,2,Day2,11,0.979,0.730789668
15,8,SB,HS,C,H,2,Day2,12,0.975,0.679064714
15,8,SB,HS,C,H,2,Day2,13,0.944,0.547850498
15,8,SB,HS,C,H,2,Day2,14,0.945,0.583008259
15,8,SB,HS,C,H,2,Day2,15,0.93,0.494343564
15,8,SB,HS,C,H,2,Day2,16,0.834,0.231145391
15,8,SB,HS,C,H,2,Day2,17,0.931,0.38881887
15,8,SB,HS,C,H,2,Day2,18,0.944,0.434344812
15,8,SB,HS,C,H,2,Day2,19,0.661,0.184300881
15,8,SB,HS,C,H,2,Day2,20,0.8,0.261331192
15,8,SB,HS,C,H,2,Day2,21,0.988,0.955019611
15,8,SB,HS,C,H,2,Day2,22,0.978,0.849032475
15,8,SB,HS,C,H,2,Day2,23,0.0157,1.604369401
15,8,SB,HS,C,H,2,Day2,24,0.00794,1.131789317
15,8,SB,HS,C,H,2,Day2,25,0.871,0.823698189
15,8,SB,HS,C,H,2,Day2,26,0.965,0.658663359
15,8,SB,HS,C,H,2,Day2,27,0.928,0.456348987
15,8,SB,HS,C,H,2,Day2,28,0.969,0.718841162
15,8,SB,HS,C,H,2,Day2,29,0.274,0.057904151
15,8,SB,HS,C,H,2,Day2,30,0.823,0.278016467
15,8,SB,HS,C,H,2,Day2,31,0.881,0.314476331
15,8,SB,HS,C,H,2,Day2,32,0.918,0.354605185
15,8,SB,HS,C,H,2,Day2,33,0.815,0.227388224
15,8,SB,HS,C,H,2,Day2,34,0.882,0.381235887
15,8,SB,HS,C,H,2,Day2,35,0.852,0.246199243
15,8,SB,HS,C,H,2,Day2,36,0.911,0.354697665
15,8,SB,HS,C,H,2,Day2,37,0.665,0.212740985
15,8,SB,HS,C,H,2,Day2,38,0.862,0.245180679
15,8,SB,HS,C,H,2,Day2,39,0.841,0.221184979
15,8,SB,HS,C,H,2,Day2,40,0.831,0.248580095
15,8,SB,HS,C,H,2,Day2,41,0.836,0.220870083
15,8,SB,HS,C,H,2,Day2,42,0.791,0.213672977
15,8,SB,HS,C,H,2,Day2,43,0.000063,0.052310102
15,8,SB,HS,C,H,2,Day2,44,0.000624,0.219909625
15,8,SB,HS,C,H,2,Day2,45,0.000625,0.223202422
15,8,SB,HS,C,H,2,Day2,46,0.000436,0.191858555
15,8,SB,HS,C,H,2,Day2,47,0.000591,-0.178654919
15,8,SB,HS,C,H,2,Day2,48,0.349,0.110142016
15,8,SB,HS,C,H,2,Day2,49,0.537,0.163541936
15,8,SB,HS,C,H,2,Day2,50,0.393,0.119412826
15,8,SB,HS,C,H,2,Day2,51,0.988,0.957152266
15,4,NB,HT,H,C,3,Day2,1,0.137,-0.236173964
15,4,NB,HT,H,C,3,Day2,2,0.926,-0.976385517
15,4,NB,HT,H,C,3,Day2,3,0.925,-0.882797474
15,4,NB,HT,H,C,3,Day2,4,0.954,-1.022760642
15,4,NB,HT,H,C,3,Day2,5,0.625,-0.403001331
15,4,NB,HT,H,C,3,Day2,6,0.884,-0.854321447
15,4,NB,HT,H,C,3,Day2,7,0.756,-0.204694824
15,4,NB,HT,H,C,3,Day2,8,0.394,-0.091325117
15,4,NB,HT,H,C,3,Day2,9,0.000225,0.001728508
15,4,NB,HT,H,C,3,Day2,10,0.0622,0.032518992
15,4,NB,HT,H,C,3,Day2,11,0.116,0.050741883
15,4,NB,HT,H,C,3,Day2,12,0.453,0.095941837
15,4,NB,HT,H,C,3,Day2,13,0.00361,-0.012486241
15,4,NB,HT,H,C,3,Day2,14,0.00182,-0.005228601
15,4,NB,HT,H,C,3,Day2,15,0.0497,-0.036714814
15,4,NB,HT,H,C,3,Day2,16,0.262,0.067503815
15,4,NB,HT,H,C,3,Day2,17,0.683,0.167770062
15,4,NB,HT,H,C,3,Day2,18,0.686,0.19319432
15,4,NB,HT,H,C,3,Day2,19,0.186,-0.1319023
15,4,NB,HT,H,C,3,Day2,20,0.375,-0.257930312
15,4,NB,HT,H,C,3,Day2,21,0.662,-0.458846787
15,4,NB,HT,H,C,3,Day2,22,0.51,-0.345305344
15,4,NB,HT,H,C,3,Day2,23,0.822,0.2559624
15,4,NB,HT,H,C,3,Day2,24,0.789,0.241871728
15,4,NB,HT,H,C,3,Day2,25,0.964,0.614941979
15,4,NB,HT,H,C,3,Day2,26,0.253,0.209418126
15,4,NB,HT,H,C,3,Day2,27,0.156,-0.123916006
15,4,NB,HT,H,C,3,Day2,28,0.906,0.297455758
15,4,NB,HT,H,C,3,Day2,29,0.403,0.108830849
15,4,NB,HT,H,C,3,Day2,30,0.866,0.266508778
15,4,NB,HT,H,C,3,Day2,31,0.86,0.262216162
15,4,NB,HT,H,C,3,Day2,32,0.889,0.307193039
15,4,NB,HT,H,C,3,Day2,33,0.858,0.261776065
15,4,NB,HT,H,C,3,Day2,34,0.862,0.271964546
15,4,NB,HT,H,C,3,Day2,35,0.862,0.283487552
15,4,NB,HT,H,C,3,Day2,36,0.0023,0.015125221
15,4,NB,HT,H,C,3,Day2,37,0.714,-0.558066045
15,4,NB,HT,H,C,3,Day2,38,0.684,-0.506761353
15,4,NB,HT,H,C,3,Day2,39,0.682,-0.496525547
15,4,NB,HT,H,C,3,Day2,40,0.57,-0.360115523
15,4,NB,HT,H,C,3,Day2,41,0.00181,0.004510993
15,4,NB,HT,H,C,3,Day2,42,0.0255,0.024236183
15,4,NB,HT,H,C,3,Day2,43,0.763,-0.707379702
15,4,NB,HT,H,C,3,Day2,44,0.857,-0.863387145
15,4,NB,HT,H,C,3,Day2,45,0.188,-0.0752663
15,4,NB,HT,H,C,3,Day2,46,0.773,-0.726538832
15,4,NB,HT,H,C,3,Day2,47,0.00000724,0.000320096
15,4,NB,HT,H,C,3,Day2,48,0.466,-0.111090142
15,4,NB,HT,H,C,3,Day2,49,0.202,-0.054348314
15,4,NB,HT,H,C,3,Day2,50,0.424,-0.12430951
15,4,NB,HT,H,C,3,Day2,51,0.0747,-0.039176718
15,4,NB,HX,H,H,4,Day2,1,0.557,-1.029171843
15,4,NB,HX,H,H,4,Day2,2,0.939,-3.631868796
15,4,NB,HX,H,H,4,Day2,3,0.216,-2.807259475
15,4,NB,HX,H,H,4,Day2,4,0.934,-2.140743396
15,4,NB,HX,H,H,4,Day2,5,0.86,-0.868048461
15,4,NB,HX,H,H,4,Day2,6,0.974,-1.667802674
15,4,NB,HX,H,H,4,Day2,7,0.939,-1.269853239
15,4,NB,HX,H,H,4,Day2,8,0.934,-1.035008943
15,4,NB,HX,H,H,4,Day2,9,0.968,-1.529495876
15,4,NB,HX,H,H,4,Day2,10,0.975,-1.534037992
15,4,NB,HX,H,H,4,Day2,11,0.979,-2.875566408
15,4,NB,HX,H,H,4,Day2,12,0.975,-2.891744576
15,4,NB,HX,H,H,4,Day2,13,0.973,-1.324112977
15,4,NB,HX,H,H,4,Day2,14,0.962,-2.116396248
15,4,NB,HX,H,H,4,Day2,15,0.97,-1.537411224
15,4,NB,HX,H,H,4,Day2,16,0.973,-1.47036365
15,4,NB,HX,H,H,4,Day2,17,0.952,-1.244724321
15,4,NB,HX,H,H,4,Day2,18,0.967,-1.42313711
15,4,NB,HX,H,H,4,Day2,19,0.979,-1.350217642
15,4,NB,HX,H,H,4,Day2,20,0.952,-1.328728881
15,4,NB,HX,H,H,4,Day2,21,0.977,-1.382074531
15,4,NB,HX,H,H,4,Day2,22,0.876,-2.189301532
15,4,NB,HX,H,H,4,Day2,23,0.654,-0.775908211
15,4,NB,HX,H,H,4,Day2,24,0.905,-0.969347958
15,4,NB,HX,H,H,4,Day2,25,0.911,-0.963452855
15,4,NB,HX,H,H,4,Day2,26,0.918,-0.855997805
15,4,NB,HX,H,H,4,Day2,27,0.754,-1.238219562
15,4,NB,HX,H,H,4,Day2,28,0.928,-1.000307005
15,4,NB,HX,H,H,4,Day2,29,0.591,-0.335669748
15,4,NB,HX,H,H,4,Day2,30,0.716,-1.284922491
15,4,NB,HX,H,H,4,Day2,31,0.852,-0.76533093
15,4,NB,HX,H,H,4,Day2,32,0.922,-0.893947605
15,4,NB,HX,H,H,4,Day2,33,0.915,-0.783651742
15,4,NB,HX,H,H,4,Day2,34,0.944,-1.943157714
15,4,NB,HX,H,H,4,Day2,35,0.911,-0.698026059
15,4,NB,HX,H,H,4,Day2,36,0.87,-0.65869857
15,4,NB,HX,H,H,4,Day2,37,0.516,-0.533465553
15,4,NB,HX,H,H,4,Day2,38,0.929,-1.840242129
15,4,NB,HX,H,H,4,Day2,39,0.806,-0.686460485
15,4,NB,HX,H,H,4,Day2,40,0.888,-0.884175653
15,4,NB,HX,H,H,4,Day2,41,0.983,-1.656437511
15,4,NB,HX,H,H,4,Day2,42,0.956,-1.29763605
15,4,NB,HX,H,H,4,Day2,43,0.947,-1.502925823
15,4,NB,HX,H,H,4,Day2,44,0.968,-2.071211399
15,4,NB,HX,H,H,4,Day2,45,0.954,-2.15934643
