Experiment,Timepoint,Chamber,Treatment,Colony,Coral,Location,delta_FTA,Turbidity,Gnet,Gnet2,mo2_turb_avg,mo2_turb
1,16,4,C,4,9-Apr,NB,-2.7,1.79,-2.023280409,0.16186243,0.748229634,0.707409087
1,17,4,C,4,9-Apr,NB,-13.4,2.42,-10.04146573,0.80331726,0.602700648,0.607849467
1,18,4,C,4,9-Apr,NB,44.5,2.05,33.34665859,-2.6677327,0.546982168,0.528152565
1,19,4,C,4,9-Apr,NB,-18.6,2.19,-13.93815393,1.11505231,0.358287799,0.372563399
1,20,4,C,4,9-Apr,NB,1,3.15,0.749363114,-0.059949,0.132012275,0.106924971
1,21,4,C,4,9-Apr,NB,33.7,2.29,25.25353695,-2.020283,0.284161751,0.316266902
1,22,4,C,4,9-Apr,NB,16.9,2.18,12.66423663,-1.0131389,0.169254448,0.178277363
2,1,4,C,8,2-Aug,SB,2.5,2.28,4.789832483,-0.383186599,-3.865094593,-3.773995887
2,2,4,C,8,2-Aug,SB,-3.2,1.32,-6.130985579,0.490478846,-3.846384239,-3.867502105
2,3,4,C,8,2-Aug,SB,-2.8,1.4,-5.364612381,0.429168991,-3.67251806,-3.750937682
2,4,4,C,8,2-Aug,SB,1,1.07,1.915932993,-0.153274639,-3.660265432,-3.772724266
2,5,4,C,8,2-Aug,SB,5.6,1.01,10.72922476,-0.858337981,-3.777182632,-3.791473513
2,6,4,C,8,2-Aug,SB,-0.6,1.37,-1.149559796,0.091964784,-3.780680634,-3.844409423
2,7,4,C,8,2-Aug,SB,-17.6,1.35,-33.72042068,2.697633655,-3.801482336,-3.745226265
2,8,4,C,8,2-Aug,SB,0.1,1.57,0.191593299,-0.015327464,4.118935691,6.167000851
2,9,4,C,8,2-Aug,SB,-4.3,2.17,-8.238511872,0.65908095,0.450007901,0.136146556
2,10,4,C,8,2-Aug,SB,6.3,1.15,12.07037786,-0.965630229,-0.258145722,1.622674445
2,11,4,C,8,2-Aug,SB,-2.6,1.38,-4.981425783,0.398514063,1.49110365,1.130194834
2,12,4,C,8,2-Aug,SB,8.2,0.71,15.71065055,-1.256852044,1.432163845,1.238880839
2,13,4,C,8,2-Aug,SB,-5.4,0.59,-10.34603816,0.827683053,1.095509931,1.056890268
2,14,4,C,8,2-Aug,SB,2.9,0.68,5.556205681,-0.444496454,1.264965934,1.289866262
2,15,4,C,8,2-Aug,SB,-8.5,0.66,-16.28543044,1.302834436,1.367032542,1.294438016
2,16,4,C,8,2-Aug,SB,-37.8,0.87,-72.42226715,5.793781372,1.679002675,1.747582797
2,17,4,C,8,2-Aug,SB,-1.9,0.64,-3.640272687,0.291221815,1.464577578,1.127039819
2,18,4,C,8,2-Aug,SB,-17.9,0.93,-34.29520058,2.743616047,0.997560587,0.776190454
2,19,4,C,8,2-Aug,SB,-10.3,0.6,-19.73410983,1.578728787,1.425367031,1.301946339
2,20,4,C,8,2-Aug,SB,1.9,0.75,3.640272687,-0.291221815,1.36357408,1.386157728
2,21,4,C,8,2-Aug,SB,12.1,0.7,23.18278922,-1.854623138,1.235603805,1.110324256
2,22,4,C,8,2-Aug,SB,-12.7,0.51,-24.33234902,1.946587921,1.203080529,1.317508168
2,23,4,C,8,2-Aug,SB,-0.8,0.55,-1.532746395,0.122619712,1.088537509,0.837349304
2,25,4,C,8,2-Aug,SB,-22.8,0.68,-43.68327225,3.49466178,1.049183478,1.179898191
3,1,4,HX,6,6-Jun,SB,-5.7,0.81,-10.44043017,0.835234414,-2.098115473,-2.21756231
3,2,4,HX,6,6-Jun,SB,-1,24.48,-1.831654416,0.146532353,-0.884632359,-0.732752865
3,3,4,HX,6,6-Jun,SB,0.2,20.78,0.366330883,-0.029306471,-1.807225447,-1.766290383
3,4,4,HX,6,6-Jun,SB,5.3,22.53,9.707768405,-0.776621472,-1.96187261,-2.349569954
3,5,4,HX,6,6-Jun,SB,6,36.13,10.9899265,-0.87919412,-1.292558435,-0.660872052
3,6,4,HX,6,6-Jun,SB,-3.1,35.33,-5.678128689,0.454250295,-1.731921413,-2.08998374
3,7,4,HX,6,6-Jun,SB,-5.6,27.65,-10.25726473,0.820581178,-1.402996026,-0.394218754
3,8,4,HX,6,6-Jun,SB,3.1,24.5,5.678128689,-0.454250295,-0.682824344,-0.402405771
3,9,4,HX,6,6-Jun,SB,-3.4,22.8,-6.227625014,0.498210001,-0.970769549,-1.429559041
3,10,4,HX,6,6-Jun,SB,-7.8,27.53,-14.28690444,1.142952356,-1.827209654,-1.388096757
3,11,4,HX,6,6-Jun,SB,7.2,28.88,13.18791179,-1.055032944,-0.219539738,0.280738906
3,12,4,HX,6,6-Jun,SB,-5.4,44.7,-9.890933846,0.791274708,-0.456277608,-2.483763067
3,13,4,HX,6,6-Jun,SB,20.5,37.2,37.54891553,-3.003913242,0.822029653,0.981293832
3,14,4,HX,6,6-Jun,SB,-6.7,36.45,-12.27208459,0.981766767,-0.648408101,-1.116129702
3,15,4,HX,6,6-Jun,SB,15.6,27.83,28.57380889,-2.285904711,-0.374704556,0.333469622
3,16,4,HX,6,6-Jun,SB,0.6,26.75,1.09899265,-0.087919412,0.558236876,0.533723058
3,17,4,HX,6,6-Jun,SB,20.3,22.95,37.18258464,-2.974606772,0.152090456,1.008757262
3,18,4,HX,6,6-Jun,SB,-1.3,25.28,-2.381150741,0.190492059,0.645262372,0.431735038
3,19,4,HX,6,6-Jun,SB,-8.5,24,-15.56906254,1.245525003,-2.105678881,-1.587417981
3,20,4,HX,6,6-Jun,SB,50.6,21,92.68171345,-7.414537076,0.75377959,1.492612231
3,21,4,HX,6,6-Jun,SB,-7.7,29.68,-14.103739,1.12829912,1.089256055,1.145266758
3,22,4,HX,6,6-Jun,SB,-22.1,25.6,-40.47956259,3.238365007,-2.970998683,-1.962030734
3,23,4,HX,6,6-Jun,SB,-25.8,27.28,-47.25668393,3.780534715,0.986547411,1.374324786
3,24,4,HX,6,6-Jun,SB,8.2,27.95,15.01956621,-1.201565297,-0.429983153,-0.731964767
4,1,4,HX,7,7-Jul,SB,4,2.32,6.277328199,-0.502186256,-1.553254233,0.06505382
4,2,4,HX,7,7-Jul,SB,9.7,52.28,15.22252088,-1.217801671,-4.409769648,-4.855728387
4,3,4,HX,7,7-Jul,SB,6.8,55.78,10.67145794,-0.853716635,-4.140693389,-3.592324078
4,4,4,HX,7,7-Jul,SB,1.3,56.05,2.040131665,-0.163210533,-3.838642889,-4.546955202
4,5,4,HX,7,7-Jul,SB,5.7,55.78,8.945192684,-0.715615415,-3.63934308,-3.029731686
4,6,4,HX,7,7-Jul,SB,-40.1,44.85,-62.9302152,5.034417216,-2.479347286,-2.203838297
4,7,4,HX,7,7-Jul,SB,2.1,44.13,3.295597305,-0.263647784,-1.665762277,-1.137151927
4,8,4,HX,7,7-Jul,SB,-4.3,36.18,-6.748127814,0.539850225,-1.009377069,-1.047482745
4,9,4,HX,7,7-Jul,SB,5,34.48,7.846660249,-0.62773282,-0.853700142,-0.646777896
4,10,4,HX,7,7-Jul,SB,9.2,32.98,14.43785486,-1.155028389,-1.295291493,-1.44409927
4,11,4,HX,7,7-Jul,SB,26.4,31.25,41.43036612,-3.314429289,-1.12351049,-0.798837844
4,12,4,HX,7,7-Jul,SB,-1.6,27.08,-2.51093128,0.200874502,-0.906334125,-0.625009731
4,13,4,HX,7,7-Jul,SB,0.1,24.18,0.156933205,-0.012554656,-1.136391439,-1.070584982
4,14,4,HX,7,7-Jul,SB,1.9,19.58,2.981730895,-0.238538472,-0.717581033,-0.748147469
4,15,4,HX,7,7-Jul,SB,-8,17.98,-12.5546564,1.004372512,-0.73243968,-0.426389293
4,16,4,HX,7,7-Jul,SB,-0.1,18.6,-0.156933205,0.012554656,-0.490354098,-0.372021547
4,17,4,HX,7,7-Jul,SB,-18.9,16.93,-29.66037574,2.372830059,-0.680467369,-1.276824853
4,18,4,HX,7,7-Jul,SB,0.1,15.6,0.156933205,-0.012554656,-1.173054243,-1.157198752
4,19,4,HX,7,7-Jul,SB,-3.5,12.75,-5.492662175,0.439412974,-1.329345015,-1.307591914
4,20,4,HX,7,7-Jul,SB,-28.7,8.77,-45.03982983,3.603186386,-0.354683136,-0.107978876
4,21,4,HX,7,7-Jul,SB,-0.2,9.33,-0.31386641,0.025109313,-0.081778809,-0.13573966
4,22,4,HX,7,7-Jul,SB,11.4,10.17,17.89038537,-1.431230829,-0.867115471,-0.722713563
4,23,4,HX,7,7-Jul,SB,0.1,8.68,0.156933205,-0.012554656,-0.620886906,-1.160440527
4,25,4,HX,7,7-Jul,SB,-7,10.13,-10.98532435,0.878825948,-0.93156156,-0.795331324
5,1,4,HX,5,7-May,SB,64.2,1.92,92.60726283,-7.408581026,-0.446793025,-1.154690639
5,2,4,HX,5,7-May,SB,-2.3,69.78,-3.317705678,0.265416454,-0.891246752,-0.881751647
5,3,4,HX,5,7-May,SB,1.2,70.43,1.730976875,-0.13847815,-1.739873624,-1.483679496
5,4,4,HX,5,7-May,SB,-3,58.6,-4.327442188,0.346195375,-1.929660862,-1.769541231
5,5,4,HX,5,7-May,SB,-1.3,55.48,-1.875224948,0.150017996,-1.68527896,-1.597680666
5,6,4,HX,5,7-May,SB,7.9,52.08,11.39559776,-0.911647821,-0.574532804,-0.517608747
5,7,4,HX,5,7-May,SB,-0.4,45.5,-0.576992292,0.046159383,-0.463223146,-0.428794422
5,8,4,HX,5,7-May,SB,-17.3,41.65,-24.95491662,1.99639333,-0.325761414,-0.328911426
5,9,4,HX,5,7-May,SB,-2.4,38.18,-3.461953751,0.2769563,-1.225025974,-1.0096599
5,10,4,HX,5,7-May,SB,-9,34.65,-12.98232656,1.038586125,-1.091725369,-1.034169415
5,11,4,HX,5,7-May,SB,13,38.3,18.75224948,-1.500179959,-0.362439688,-0.33244467
5,12,4,HX,5,7-May,SB,5.6,32.58,8.077892085,-0.646231367,-1.370453196,-1.497975891
5,13,4,HX,5,7-May,SB,1.3,30.15,1.875224948,-0.150017996,-1.52730376,-1.262284526
5,14,4,HX,5,7-May,SB,-5.1,27.93,-7.35665172,0.588532138,-0.649395831,-0.529465705
5,15,4,HX,5,7-May,SB,-4.7,28.2,-6.779659428,0.542372754,-0.146535257,-0.073097903
5,16,4,HX,5,7-May,SB,-0.8,24.65,-1.153984584,0.092318767,0.017803279,0.10508772
5,17,4,HX,5,7-May,SB,-3.4,20.8,-4.90443448,0.392354758,-0.692351844,-0.94948365
5,18,4,HX,5,7-May,SB,1,19.3,1.442480729,-0.115398458,-0.897648243,-1.26996292
5,19,4,HX,5,7-May,SB,8.3,19.08,11.97259005,-0.957807204,0.354375239,0.273460103
5,20,4,HX,5,7-May,SB,-3.3,18.93,-4.760186407,0.380814913,-0.354777357,-0.328375217
5,21,4,HX,5,7-May,SB,2.8,18.58,4.038946042,-0.323115683,-0.623635895,-0.927513613
5,22,4,HX,5,7-May,SB,4.3,16,6.202667137,-0.496213371,-1.021709231,-1.031129614
5,23,4,HX,5,7-May,SB,-2.2,13.33,-3.173457605,0.253876608,-0.505102704,-1.110794039
5,24,4,HX,5,7-May,SB,-4.4,11.58,-6.34691521,0.507753217,-0.422370798,-0.864381201
6,1,4,HX,8,6-Aug,SB,2.5,67.98,3.226209483,-0.258096759,-2.438892654,-2.484642041
6,2,4,HX,8,6-Aug,SB,-2.6,56.05,-3.355257862,0.268420629,-2.324770276,-2.692960316
6,3,4,HX,8,6-Aug,SB,-10.4,47.73,-13.42103145,1.073682516,-2.587039652,-2.718205506
6,4,4,HX,8,6-Aug,SB,-1.3,41.15,-1.677628931,0.134210314,-2.054570582,-2.340223564
6,5,4,HX,8,6-Aug,SB,-19,35.03,-24.51919207,1.961535365,-1.709551582,-1.431987075
6,6,4,HX,8,6-Aug,SB,-2.7,30.9,-3.484306241,0.278744499,-1.497075843,-1.850786153
6,7,4,HX,8,6-Aug,SB,-6,22.2,-7.742902758,0.619432221,-0.59406329,-0.340744416
6,8,4,HX,8,6-Aug,SB,-6,16.5,-7.742902758,0.619432221,-1.303805062,-1.975416824
6,9,4,HX,8,6-Aug,SB,-12.1,13.83,-15.6148539,1.249188312,-2.007504858,-1.830233955
6,10,4,HX,8,6-Aug,SB,6,12.25,7.742902758,-0.619432221,-2.356330641,-2.109273364
6,11,4,HX,8,6-Aug,SB,-0.3,12.33,-0.387145138,0.030971611,-2.416477794,-2.178125547
6,12,4,HX,8,6-Aug,SB,-5,8.65,-6.452418965,0.516193517,-2.339494459,-1.785168048
6,13,4,HX,8,6-Aug,SB,-2.8,6.05,-3.613354621,0.28906837,-1.678656876,-1.967926349
6,14,4,HX,8,6-Aug,SB,3.1,4.38,4.000499759,-0.320039981,-1.345470357,-1.442102764
6,15,4,HX,8,6-Aug,SB,4.2,3.94,5.420031931,-0.433602554,-1.453695548,-1.685658252
6,16,4,HX,8,6-Aug,SB,-9.6,3.47,-12.38864441,0.991091553,-1.93173469,-2.056746872
6,17,4,HX,8,6-Aug,SB,-0.5,3.44,-0.645241897,0.051619352,-1.349116933,-1.07207957
6,18,4,HX,8,6-Aug,SB,-5.3,3.8,-6.839564103,0.547165128,-1.415512597,-1.643919796
6,19,4,HX,8,6-Aug,SB,1.1,3.67,1.419532172,-0.113562574,-1.411563341,-0.898784877
6,20,4,HX,8,6-Aug,SB,-7.5,4.11,-9.678628448,0.774290276,-1.419944944,-0.898166826
6,21,4,HX,8,6-Aug,SB,4.3,4.21,5.54908031,-0.443926425,-1.282828561,-1.381096558
6,22,4,HX,8,6-Aug,SB,-6.5,4.53,-8.388144655,0.671051572,-1.491868759,-1.554736731
6,23,4,HX,8,6-Aug,SB,5.4,15.63,6.968612483,-0.557488999,-0.985318542,-1.771698831
6,24,4,HX,8,6-Aug,SB,7.7,7.87,9.936725207,-0.794938017,-1.451447306,-1.851980936
7,1,4,HX,3,2-Mar,NB,-10.4,0.95,-11.08494748,0.886795798,-2.547361328,-2.658347673
7,2,4,HX,3,2-Mar,NB,1.3,59.88,1.385618434,-0.110849475,-1.522167776,-0.573080905
7,3,4,HX,3,2-Mar,NB,0.2,47.08,0.213172067,-0.017053765,-0.660272808,-0.669208041
7,4,4,HX,3,2-Mar,NB,4.1,47.2,4.37002737,-0.34960219,-0.742259744,-0.693481324
7,5,4,HX,3,2-Mar,NB,-61.1,39.45,-65.12406642,5.209925314,-1.255090806,-1.85297086
7,6,4,HX,3,2-Mar,NB,-0.1,35.33,-0.106586033,0.008526883,-1.695040147,-1.785256348
7,7,4,HX,3,2-Mar,NB,0.4,32.18,0.426344134,-0.034107531,-2.226584453,-2.230936885
7,8,4,HX,3,2-Mar,NB,6.4,25.15,6.821506139,-0.545720491,-1.863748222,-1.803610393
7,9,4,HX,3,2-Mar,NB,-19.8,20.63,-21.10403462,1.688322769,-1.761661322,-1.911982053
7,10,4,HX,3,2-Mar,NB,-0.3,18.9,-0.3197581,0.025580648,-2.112476365,-2.069202009
7,11,4,HX,3,2-Mar,NB,-14.4,25.7,-15.34838881,1.227871105,-1.972244771,-1.918493257
7,12,4,HX,3,2-Mar,NB,-11.3,21.1,-12.04422178,0.963537742,-1.999474419,-1.911447714
7,13,4,HX,3,2-Mar,NB,3.5,12.63,3.73051117,-0.298440894,-1.585611769,-1.399580218
7,14,4,HX,3,2-Mar,NB,0.1,12,0.106586033,-0.008526883,-1.362433744,-1.39997163
7,15,4,HX,3,2-Mar,NB,-25.3,6.86,-26.96626646,2.157301316,-1.890495506,-1.602659985
7,16,4,HX,3,2-Mar,NB,7.6,6.04,8.10053854,-0.648043083,-1.23959427,-1.456322516
7,17,4,HX,3,2-Mar,NB,-4.1,6.57,-4.37002737,0.34960219,-0.577987021,-0.48633582
7,18,4,HX,3,2-Mar,NB,3.6,5.08,3.837097203,-0.306967776,-1.233039837,-1.459172786
7,19,4,HX,3,2-Mar,NB,-24.8,5.03,-26.43333629,2.114666903,-1.050373663,-1.126841815
7,20,4,HX,3,2-Mar,NB,7,4.27,7.461022339,-0.596881787,-1.546529487,-1.785857192
7,21,4,HX,3,2-Mar,NB,3,3.98,3.197581003,-0.25580648,-1.693076316,-1.230134599
7,22,4,HX,3,2-Mar,NB,-4.5,7.8,-4.796371504,0.38370972,-1.60092625,-1.801901546
7,23,4,HX,3,2-Mar,NB,-7.9,6.59,-8.42029664,0.673623731,-1.290159999,-0.820112284
7,24,4,HX,3,2-Mar,NB,-2.1,6.09,-2.238306702,0.179064536,-0.858834599,-0.880544823
8,1,4,HX,4,3-Apr,NB,-3.4,1.65,-4.115542887,0.329243431,-1.059898743,-1.709455283
8,2,4,HX,4,3-Apr,NB,4.1,51.6,4.962860541,-0.397028843,-0.903703921,-0.913510393
8,3,4,HX,4,3-Apr,NB,-47.5,45.13,-57.49655504,4.599724404,-0.597501675,-0.385887252
8,4,4,HX,4,3-Apr,NB,3,34.58,3.631361371,-0.29050891,-0.477369253,-0.943282881
8,5,4,HX,4,3-Apr,NB,-9.6,29.08,-11.62035639,0.929628511,-0.506215408,-0.454340437
8,6,4,HX,4,3-Apr,NB,-13.6,25.88,-16.46217155,1.316973724,-0.645857373,-0.679873187
8,7,4,HX,4,3-Apr,NB,51.5,25.48,62.33837021,-4.987069616,-1.027869829,-1.075860512
8,8,4,HX,4,3-Apr,NB,5.5,24.75,6.657495847,-0.532599668,-1.249804156,-1.548917951
8,9,4,HX,4,3-Apr,NB,48.2,19.68,58.3438727,-4.667509816,-0.628038049,-0.512342761
8,10,4,HX,4,3-Apr,NB,2.9,16.68,3.510315992,-0.280825279,-1.202034921,-1.336273153
8,11,4,HX,4,3-Apr,NB,-4.7,12.75,-5.689132815,0.455130625,-1.320570564,-1.461574751
8,12,4,HX,4,3-Apr,NB,2.8,18.63,3.389270613,-0.271141649,-1.826633017,-1.846112249
8,13,4,HX,4,3-Apr,NB,0.4,18.5,0.484181516,-0.038734521,-1.16078363,-0.904293207
8,14,4,HX,4,3-Apr,NB,-7,16.15,-8.473176533,0.677854123,-0.920559124,-0.915373238
8,15,4,HX,4,3-Apr,NB,2.4,10.98,2.905089097,-0.232407128,-1.345725307,-1.692505865
8,16,4,HX,4,3-Apr,NB,-1.9,9.01,-2.299862202,0.183988976,-1.856609688,-1.276141776
8,17,4,HX,4,3-Apr,NB,-0.6,7.7,-0.726272274,0.058101782,-1.112720623,-0.955687264
8,18,4,HX,4,3-Apr,NB,7.8,6.52,9.441539565,-0.755323165,-0.350462045,-0.357613727
8,19,4,HX,4,3-Apr,NB,-6.1,6.11,-7.383768121,0.59070145,-0.547180736,-0.578159459
8,20,4,HX,4,3-Apr,NB,-39.6,5.68,-47.9339701,3.834717608,-0.714827013,-0.893172634
8,21,4,HX,4,3-Apr,NB,-9.9,4.49,-11.98349252,0.958679402,-1.159616624,-1.128155401
8,22,4,HX,4,3-Apr,NB,-17.9,4.03,-21.66712285,1.733369828,-0.92532153,-0.875627265
8,23,4,HX,4,3-Apr,NB,40.2,4.82,48.66024237,-3.89281939,-1.423384916,-1.400737378
8,24,4,HX,4,3-Apr,NB,17.7,4.53,21.42503209,-1.714002567,-2.291548159,-3.19427087
9,1,4,HX,8,4-Aug,SB,-10.4,1.02,-10.06317463,0.80505397,-0.243904757,-0.17776138
9,2,4,HX,8,4-Aug,SB,4,46.11,3.870451779,-0.309636142,-0.825663164,-0.534437544
9,3,4,HX,8,4-Aug,SB,3.2,52.05,3.096361423,-0.247708914,-1.567917466,-1.924762825
9,4,4,HX,8,4-Aug,SB,-0.7,43.68,-0.677329061,0.054186325,-1.269425897,-1.173090419
9,5,4,HX,8,4-Aug,SB,-3.3,34.29,-3.193122718,0.255449817,-0.964257457,-1.276231114
9,6,4,HX,8,4-Aug,SB,-4.3,29.41,-4.160735662,0.332858853,-1.196193884,-1.141556685
9,7,4,HX,8,4-Aug,SB,1.7,24.19,1.644942006,-0.13159536,-1.063188985,-0.695359092
9,8,4,HX,8,4-Aug,SB,4.2,25.39,4.063974368,-0.325117949,-0.654270781,-0.493761889
9,9,4,HX,8,4-Aug,SB,4,19.81,3.870451779,-0.309636142,-0.341007992,-0.312874412
9,10,4,HX,8,4-Aug,SB,-10.1,14.9,-9.772890742,0.781831259,-0.352816022,-0.401566221
9,11,4,HX,8,4-Aug,SB,6.8,18.6,6.579768024,-0.526381442,-0.546307981,-0.672874177
9,12,4,HX,8,4-Aug,SB,2.9,16.48,2.80607754,-0.224486203,-0.667316427,-0.72108254
9,13,4,HX,8,4-Aug,SB,2,8.91,1.93522589,-0.154818071,-0.37699371,-0.306345396
9,14,4,HX,8,4-Aug,SB,-1.8,9.1,-1.741703301,0.139336264,-0.316725423,-0.126519221
9,15,4,HX,8,4-Aug,SB,0.5,7.43,0.483806472,-0.038704518,-0.517583661,-0.167115744
9,16,4,HX,8,4-Aug,SB,-4.8,5.58,-4.644542135,0.371563371,-0.802425932,-1.43995731
9,17,4,HX,8,4-Aug,SB,10.2,4.55,9.869652037,-0.789572163,-0.615473252,-0.323011814
9,18,4,HX,8,4-Aug,SB,-1.6,4.47,-1.548180712,0.123854457,-1.261623646,-0.857818234
9,19,4,HX,8,4-Aug,SB,-0.8,3.88,-0.774090356,0.061927228,-0.558768566,-0.561556778
9,20,4,HX,8,4-Aug,SB,-1,4.04,-0.967612945,0.077409036,-0.578801219,-0.692432461
9,21,4,HX,8,4-Aug,SB,-3.7,4.52,-3.580167896,0.286413432,-0.773044527,-0.822542218
9,22,4,HX,8,4-Aug,SB,0.5,4.76,0.483806472,-0.038704518,-0.615974083,-0.590845474
9,23,4,HX,8,4-Aug,SB,-2.3,3.24,-2.225509773,0.178040782,-0.468755694,-0.446240337
9,25,4,HX,8,4-Aug,SB,9.1,3.14,8.805277797,-0.704422224,-0.450924699,-0.477812834
10,1,4,HX,6,5-Jun,SB,22.6,1.75,22.17726304,-1.774181043,-0.413803923,-0.519454857
10,2,4,HX,6,5-Jun,SB,2.3,62.78,2.256978097,-0.180558248,-0.307885254,-0.230494123
10,3,4,HX,6,5-Jun,SB,3.9,73.65,3.827049816,-0.306163985,0.036750474,0.061891566
10,4,4,HX,6,5-Jun,SB,-59.8,69.89,-58.68143051,4.694514441,0.039355756,0.060498879
10,5,4,HX,6,5-Jun,SB,-104.4,65.69,-102.4471797,8.195774375,-0.34730722,-0.407419052
10,6,4,HX,6,5-Jun,SB,4.7,57.28,4.612085676,-0.368966854,-0.455586144,-0.52222729
10,7,4,HX,6,5-Jun,SB,29.4,51.44,28.85006784,-2.308005427,-0.480151524,-0.660987745
10,8,4,HX,6,5-Jun,SB,-29,43.63,-28.45754991,2.276603993,-0.009067318,0.089243456
10,9,4,HX,6,5-Jun,SB,0.8,41.08,0.78503586,-0.062802869,-0.211464246,-0.202723217
10,10,4,HX,6,5-Jun,SB,1.8,35.38,1.766330684,-0.141306455,0.002645812,-0.12500784
10,11,4,HX,6,5-Jun,SB,1.6,31.69,1.570071719,-0.125605738,-0.417865179,-0.333350832
10,12,4,HX,6,5-Jun,SB,-0.9,29.19,-0.883165342,0.070653227,0.015401675,-0.136893659
10,13,4,HX,6,5-Jun,SB,2.3,32.35,2.256978097,-0.180558248,-0.010148482,-0.002328425
10,14,4,HX,6,5-Jun,SB,-16.4,19.43,-16.09323512,1.28745881,-0.02218553,-0.043908144
10,15,4,HX,6,5-Jun,SB,-2.7,23.09,-2.649496026,0.211959682,-0.060356508,-0.104531328
10,16,4,HX,6,5-Jun,SB,11.6,21.55,11.38301997,-0.910641597,0.017555002,-0.037271726
10,17,4,HX,6,5-Jun,SB,-40.6,19.79,-39.84056988,3.18724559,-0.158284509,-0.216627856
10,18,4,HX,6,5-Jun,SB,-1.1,17.21,-1.079424307,0.086353945,0.049360113,0.071465048
10,19,4,HX,6,5-Jun,SB,-16.2,23.63,-15.89697616,1.271758093,0.150588979,0.214059894
10,20,4,HX,6,5-Jun,SB,-19.5,16.1,-19.13524908,1.530819926,-0.279363339,0.039033391
10,21,4,HX,6,5-Jun,SB,-34.5,15.45,-33.85467145,2.708373716,-0.081108888,-0.397828966
10,22,4,HX,6,5-Jun,SB,-1.3,13.38,-1.275683272,0.102054662,-0.287401816,0.121441233
10,23,4,HX,6,5-Jun,SB,-30,10.25,-29.43884474,2.355107579,0.121020527,0.089205051
10,24,4,HX,6,5-Jun,SB,2,8.77,1.962589649,-0.157007172,-0.102141491,-0.061794438
11,1,4,HX,2,3-Feb,NB,-6.6,2.23,-4.600805166,0.368064413,-0.340619515,-0.252648885
11,2,4,HX,2,3-Feb,NB,1.6,55.02,1.115346707,-0.089227737,-0.486153212,-0.552063371
11,3,4,HX,2,3-Feb,NB,25.7,78.23,17.91525648,-1.433220518,-0.469786952,-0.180840933
11,4,4,HX,2,3-Feb,NB,12.9,63.94,8.992482824,-0.719398626,-0.104126718,-0.088121759
11,5,4,HX,2,3-Feb,NB,-2.7,47.81,-1.882147568,0.150571805,-0.609256806,-0.517652486
11,6,4,HX,2,3-Feb,NB,-22.3,40.75,-15.54514473,1.243611578,-0.352733548,-0.469018591
11,7,4,HX,2,3-Feb,NB,0.9,36.86,0.627382523,-0.050190602,-0.397408602,-0.399713683
11,8,4,HX,2,3-Feb,NB,-1.1,24.89,-0.766800861,0.061344069,-0.509443684,-0.425814493
11,9,4,HX,2,3-Feb,NB,-31.5,30.87,-21.95838829,1.756671063,-0.426277312,-0.465047806
11,10,4,HX,2,3-Feb,NB,-35.7,20.53,-24.8861734,1.990893872,-0.513083656,-0.530247397
11,11,4,HX,2,3-Feb,NB,-2.4,11.18,-1.67302006,0.133841605,-1.515549118,-1.718072648
11,12,4,HX,2,3-Feb,NB,53.4,14.45,37.22469634,-2.977975707,-1.863288796,-2.032529873
11,13,4,HX,2,3-Feb,NB,-2.2,10.61,-1.533601722,0.122688138,-1.689765016,-1.168438759
11,14,4,HX,2,3-Feb,NB,3.4,9.96,2.370111752,-0.18960894,-0.866260537,-0.765842639
11,15,4,HX,2,3-Feb,NB,-4.7,5.39,-3.276330951,0.262106476,-0.824231446,-0.7682837
11,16,4,HX,2,3-Feb,NB,41.7,6.31,29.06872355,-2.325497884,-0.98625843,-1.075066787
11,17,4,HX,2,3-Feb,NB,-12.1,4.07,-8.434809471,0.674784758,-1.756419828,-1.528321898
11,18,4,HX,2,3-Feb,NB,-0.4,2.83,-0.278836677,0.022306934,-1.572903424,-1.637716046
11,19,4,HX,2,3-Feb,NB,0.1,2.66,0.069709169,-0.005576734,-0.803458528,-0.340703176
11,20,4,HX,2,3-Feb,NB,0.9,2.5,0.627382523,-0.050190602,-0.248192832,-0.262088109
11,21,4,HX,2,3-Feb,NB,-0.9,2.03,-0.627382523,0.050190602,-0.181683987,-0.172413226
11,22,4,HX,2,3-Feb,NB,-4.2,2.2,-2.927785106,0.234222808,-0.486091735,-0.211024391
11,23,4,HX,2,3-Feb,NB,-5.7,2.61,-3.973422643,0.317873811,-0.916080192,-0.86104469
12,1,4,HX,7,3-Jul,SB,-0.9,0.65,-1.124269481,0.089941558,0.038654767,0.345687196
12,2,4,HX,7,3-Jul,SB,-0.3,52.61,-0.374756494,0.029980519,-0.406101443,-0.26993133
12,3,4,HX,7,3-Jul,SB,-5,37.03,-6.245941558,0.499675325,-1.217871675,-1.401311976
12,4,4,HX,7,3-Jul,SB,-11.1,36.55,-13.86599026,1.109279221,-0.437823525,-0.286819879
12,5,4,HX,7,3-Jul,SB,1.6,27.02,1.998701299,-0.159896104,-0.521328871,-0.460365202
12,6,4,HX,7,3-Jul,SB,11.6,30.9,14.49058442,-1.159246753,-0.564079998,-0.658207236
12,7,4,HX,7,3-Jul,SB,29.9,42.53,37.35073052,-2.988058442,-1.53824215,-0.542615445
12,8,4,HX,7,3-Jul,SB,5,41.57,6.245941558,-0.499675325,-0.283229797,-0.150549251
12,9,4,HX,7,3-Jul,SB,0.2,31.34,0.249837662,-0.019987013,0.20931449,0.234541742
