Experiment,Colony,Coral,Location,Treatment,Chamber,Day,Time,rsq,mo2,mo2_turb_avg,mo2_turb
6,8,8-Aug,SB,HT,3,Day2,37,0.894,-2.039105867,,-2.039105867
6,8,8-Aug,SB,HT,3,Day2,38,0.978,-1.094314672,-1.56671027,-1.094314672
6,8,8-Aug,SB,HT,3,Day2,39,0.964,-0.879361912,,-0.879361912
6,8,8-Aug,SB,HT,3,Day2,40,0.938,-0.792246661,-0.835804287,-0.792246661
6,8,8-Aug,SB,HT,3,Day2,41,0.959,-0.816465851,,-0.816465851
6,8,8-Aug,SB,HT,3,Day2,42,0.898,-0.534759915,-0.675612883,-0.534759915
6,8,8-Aug,SB,HT,3,Day2,43,0.961,-0.798572756,,-0.798572756
6,8,8-Aug,SB,HT,3,Day2,44,0.825,-0.71861394,-0.758593348,-0.71861394
6,8,8-Aug,SB,HT,3,Day2,45,0.877,-0.45618049,,-0.45618049
6,8,8-Aug,SB,HT,3,Day2,46,0.208,-0.47688497,-0.46653273,-0.47688497
6,8,8-Aug,SB,HT,3,Day2,47,0.835,-0.50875626,,-0.50875626
6,8,8-Aug,SB,HT,3,Day2,48,0.941,-0.96599252,-0.73737439,-0.96599252
6,8,8-Aug,SB,HT,3,Day2,49,0.729,-1.448696865,,-1.448696865
6,8,8-Aug,SB,HT,3,Day2,50,0.847,-0.595466854,-1.02208186,-0.595466854
6,8,6-Aug,SB,HX,4,Day2,1,0.925,-2.393143267,,-2.393143267
6,8,6-Aug,SB,HX,4,Day2,2,0.941,-2.484642041,-2.438892654,-2.484642041
6,8,6-Aug,SB,HX,4,Day2,3,0.976,-1.956580235,,-1.956580235
6,8,6-Aug,SB,HX,4,Day2,4,0.962,-2.692960316,-2.324770276,-2.692960316
6,8,6-Aug,SB,HX,4,Day2,5,0.967,-2.455873797,,-2.455873797
6,8,6-Aug,SB,HX,4,Day2,6,0.974,-2.718205506,-2.587039652,-2.718205506
6,8,6-Aug,SB,HX,4,Day2,7,0.978,-1.768917599,,-1.768917599
6,8,6-Aug,SB,HX,4,Day2,8,0.986,-2.340223564,-2.054570582,-2.340223564
6,8,6-Aug,SB,HX,4,Day2,9,0.927,-1.987116088,,-1.987116088
6,8,6-Aug,SB,HX,4,Day2,10,0.964,-1.431987075,-1.709551582,-1.431987075
6,8,6-Aug,SB,HX,4,Day2,11,0.943,-1.143365533,,-1.143365533
6,8,6-Aug,SB,HX,4,Day2,12,0.975,-1.850786153,-1.497075843,-1.850786153
6,8,6-Aug,SB,HX,4,Day2,13,0.962,-0.847382164,,-0.847382164
6,8,6-Aug,SB,HX,4,Day2,14,0.685,-0.340744416,-0.59406329,-0.340744416
6,8,6-Aug,SB,HX,4,Day2,15,0.807,-0.632193299,,-0.632193299
6,8,6-Aug,SB,HX,4,Day2,16,0.97,-1.975416824,-1.303805062,-1.975416824
6,8,6-Aug,SB,HX,4,Day2,17,0.943,-2.184775761,,-2.184775761
6,8,6-Aug,SB,HX,4,Day2,18,0.962,-1.830233955,-2.007504858,-1.830233955
6,8,6-Aug,SB,HX,4,Day2,19,0.952,-2.603387918,,-2.603387918
6,8,6-Aug,SB,HX,4,Day2,20,0.991,-2.109273364,-2.356330641,-2.109273364
6,8,6-Aug,SB,HX,4,Day2,21,0.985,-2.65483004,,-2.65483004
6,8,6-Aug,SB,HX,4,Day2,22,0.985,-2.178125547,-2.416477794,-2.178125547
6,8,6-Aug,SB,HX,4,Day2,23,0.983,-2.893820869,,-2.893820869
6,8,6-Aug,SB,HX,4,Day2,24,0.946,-1.785168048,-2.339494459,-1.785168048
6,8,6-Aug,SB,HX,4,Day2,25,0.984,-1.389387402,,-1.389387402
6,8,6-Aug,SB,HX,4,Day2,26,0.979,-1.967926349,-1.678656876,-1.967926349
6,8,6-Aug,SB,HX,4,Day2,27,0.954,-1.248837949,,-1.248837949
6,8,6-Aug,SB,HX,4,Day2,28,0.949,-1.442102764,-1.345470357,-1.442102764
6,8,6-Aug,SB,HX,4,Day2,29,0.914,-1.221732843,,-1.221732843
6,8,6-Aug,SB,HX,4,Day2,30,0.953,-1.685658252,-1.453695548,-1.685658252
6,8,6-Aug,SB,HX,4,Day2,31,0.961,-1.806722507,,-1.806722507
6,8,6-Aug,SB,HX,4,Day2,32,0.88,-2.056746872,-1.93173469,-2.056746872
6,8,6-Aug,SB,HX,4,Day2,33,0.766,-1.626154295,,-1.626154295
6,8,6-Aug,SB,HX,4,Day2,34,0.88,-1.07207957,-1.349116933,-1.07207957
6,8,6-Aug,SB,HX,4,Day2,35,0.943,-1.187105398,,-1.187105398
6,8,6-Aug,SB,HX,4,Day2,36,0.945,-1.643919796,-1.415512597,-1.643919796
6,8,6-Aug,SB,HX,4,Day2,37,0.965,-1.924341805,,-1.924341805
6,8,6-Aug,SB,HX,4,Day2,38,0.819,-0.898784877,-1.411563341,-0.898784877
6,8,6-Aug,SB,HX,4,Day2,39,0.857,-1.941723062,,-1.941723062
6,8,6-Aug,SB,HX,4,Day2,40,0.846,-0.898166826,-1.419944944,-0.898166826
6,8,6-Aug,SB,HX,4,Day2,41,0.751,-1.184560564,,-1.184560564
6,8,6-Aug,SB,HX,4,Day2,42,0.959,-1.381096558,-1.282828561,-1.381096558
6,8,6-Aug,SB,HX,4,Day2,43,0.931,-1.429000787,,-1.429000787
6,8,6-Aug,SB,HX,4,Day2,44,0.816,-1.554736731,-1.491868759,-1.554736731
6,8,6-Aug,SB,HX,4,Day2,45,0.258,-0.198938252,,-0.198938252
6,8,6-Aug,SB,HX,4,Day2,46,0.714,-1.771698831,-0.985318542,-1.771698831
6,8,6-Aug,SB,HX,4,Day2,47,0.977,-1.050913676,,-1.050913676
6,8,6-Aug,SB,HX,4,Day2,48,0.975,-1.851980936,-1.451447306,-1.851980936
6,8,6-Aug,SB,HX,4,Day2,49,0.841,-2.590815456,,-2.590815456
6,8,6-Aug,SB,HX,4,Day2,50,0.914,-2.409073076,-2.499944266,-2.409073076
6,8,6-Aug,SB,HX,4,Day2,51,0.992,-2.051095232,,-2.051095232
7,6,8-Jun,SB,C,1,Day2,1,0.981,0.934370389,,0.934370389
7,6,8-Jun,SB,C,1,Day2,2,0.976,1.131788058,1.033079224,1.131788058
7,6,8-Jun,SB,C,1,Day2,3,0.99,1.327931475,,1.327931475
7,6,8-Jun,SB,C,1,Day2,4,0.977,0.95061252,1.139271998,0.95061252
7,6,8-Jun,SB,C,1,Day2,5,0.993,1.53981933,,1.53981933
7,6,8-Jun,SB,C,1,Day2,6,0.988,1.087145145,1.313482238,1.087145145
7,6,8-Jun,SB,C,1,Day2,7,0.981,1.037754552,,1.037754552
7,6,8-Jun,SB,C,1,Day2,8,0.979,0.871795261,0.954774907,0.871795261
7,6,8-Jun,SB,C,1,Day2,9,0.972,0.838947737,,0.838947737
7,6,8-Jun,SB,C,1,Day2,10,0.994,1.462743122,1.15084543,1.462743122
7,6,8-Jun,SB,C,1,Day2,11,0.973,0.79131257,,0.79131257
7,6,8-Jun,SB,C,1,Day2,12,0.995,1.612063333,1.201687952,1.612063333
7,6,8-Jun,SB,C,1,Day2,13,0.966,0.801440382,,0.801440382
7,6,8-Jun,SB,C,1,Day2,14,0.958,0.706853396,0.754146889,0.706853396
7,6,8-Jun,SB,C,1,Day2,15,0.993,1.464692782,,1.464692782
7,6,8-Jun,SB,C,1,Day2,16,0.949,0.67141917,1.068055976,0.67141917
7,6,8-Jun,SB,C,1,Day2,17,0.956,0.668956306,,0.668956306
7,6,8-Jun,SB,C,1,Day2,18,0.955,0.682633526,0.675794916,0.682633526
7,6,8-Jun,SB,C,1,Day2,19,0.942,0.673330926,,0.673330926
7,6,8-Jun,SB,C,1,Day2,20,0.957,0.696260278,0.684795602,0.696260278
7,6,8-Jun,SB,C,1,Day2,21,0.952,0.784443421,,0.784443421
7,6,8-Jun,SB,C,1,Day2,22,0.949,0.699356501,0.741899961,0.699356501
7,6,8-Jun,SB,C,1,Day2,23,0.949,0.739189195,,0.739189195
7,6,8-Jun,SB,C,1,Day2,24,0.948,0.703816724,0.72150296,0.703816724
7,6,8-Jun,SB,C,1,Day2,25,0.946,0.752453072,,0.752453072
7,6,8-Jun,SB,C,1,Day2,26,0.96,0.777341133,0.764897103,0.777341133
7,6,8-Jun,SB,C,1,Day2,27,0.949,0.744430569,,0.744430569
7,6,8-Jun,SB,C,1,Day2,28,0.937,0.605217322,0.674823946,0.605217322
7,6,8-Jun,SB,C,1,Day2,29,0.976,1.049985677,,1.049985677
7,6,8-Jun,SB,C,1,Day2,30,0.897,0.429127052,0.739556365,0.429127052
7,6,8-Jun,SB,C,1,Day2,31,0.859,0.368588034,,0.368588034
7,6,8-Jun,SB,C,1,Day2,32,0.896,0.435772981,0.402180508,0.435772981
7,6,8-Jun,SB,C,1,Day2,33,0.897,0.418024366,,0.418024366
7,6,8-Jun,SB,C,1,Day2,34,0.94,0.498259606,0.458141986,0.498259606
7,6,8-Jun,SB,C,1,Day2,35,0.894,0.414608284,,0.414608284
7,6,8-Jun,SB,C,1,Day2,36,0.914,0.428571341,0.421589813,0.428571341
7,6,8-Jun,SB,C,1,Day2,37,0.929,0.459261391,,0.459261391
7,6,8-Jun,SB,C,1,Day2,38,0.918,0.471663996,0.465462694,0.471663996
7,6,8-Jun,SB,C,1,Day2,39,0.93,0.494032907,,0.494032907
7,6,8-Jun,SB,C,1,Day2,40,0.912,0.465297949,0.479665428,0.465297949
7,6,8-Jun,SB,C,1,Day2,41,0.936,0.478924776,,0.478924776
7,6,8-Jun,SB,C,1,Day2,42,0.965,0.665200196,0.572062486,0.665200196
7,6,8-Jun,SB,C,1,Day2,43,0.948,0.510704169,,0.510704169
7,6,8-Jun,SB,C,1,Day2,44,0.93,0.412427092,0.461565631,0.412427092
7,6,8-Jun,SB,C,1,Day2,45,0.924,0.449909265,,0.449909265
7,6,8-Jun,SB,C,1,Day2,46,0.949,0.495475538,0.472692402,0.495475538
7,6,8-Jun,SB,C,1,Day2,47,0.96,0.539208855,,0.539208855
7,6,8-Jun,SB,C,1,Day2,48,0.923,0.457719807,0.498464331,0.457719807
7,6,8-Jun,SB,C,1,Day2,49,0.95,0.483348353,,0.483348353
7,6,8-Jun,SB,C,1,Day2,50,0.897,0.357362412,0.420355383,0.357362412
7,6,8-Jun,SB,C,1,Day2,51,0.95,0.483511686,,0.483511686
7,6,7-Jun,SB,HS,2,Day2,1,0.777,-0.185204768,,-0.185204768
7,6,7-Jun,SB,HS,2,Day2,2,0.0916,-0.030158727,-0.107681748,-0.030158727
7,6,7-Jun,SB,HS,2,Day2,3,0.339,0.058094369,,0.058094369
7,6,7-Jun,SB,HS,2,Day2,4,0.689,0.123807443,0.090950906,0.123807443
7,6,7-Jun,SB,HS,2,Day2,5,0.849,0.195751743,,0.195751743
7,6,7-Jun,SB,HS,2,Day2,6,0.537,0.288863579,0.242307661,0.288863579
7,6,7-Jun,SB,HS,2,Day2,7,0.741,0.137417319,,0.137417319
7,6,7-Jun,SB,HS,2,Day2,8,0.806,0.170789572,0.154103446,0.170789572
7,6,7-Jun,SB,HS,2,Day2,9,0.796,0.195971825,,0.195971825
7,6,7-Jun,SB,HS,2,Day2,10,0.858,0.20678063,0.201376228,0.20678063
7,6,7-Jun,SB,HS,2,Day2,11,0.822,0.192108546,,0.192108546
7,6,7-Jun,SB,HS,2,Day2,12,0.755,0.164232016,0.178170281,0.164232016
7,6,7-Jun,SB,HS,2,Day2,13,0.789,0.184184255,,0.184184255
7,6,7-Jun,SB,HS,2,Day2,14,0.75,0.156578106,0.170381181,0.156578106
7,6,7-Jun,SB,HS,2,Day2,15,0.734,0.165374041,,0.165374041
7,6,7-Jun,SB,HS,2,Day2,16,0.906,0.27498261,0.220178326,0.27498261
7,6,7-Jun,SB,HS,2,Day2,17,0.918,0.305983089,,0.305983089
7,6,7-Jun,SB,HS,2,Day2,18,0.962,0.468665487,0.387324288,0.468665487
7,6,7-Jun,SB,HS,2,Day2,19,0.968,0.492540288,,0.492540288
7,6,7-Jun,SB,HS,2,Day2,20,0.853,0.258502399,0.375521344,0.258502399
7,6,7-Jun,SB,HS,2,Day2,21,0.859,0.30691742,,0.30691742
7,6,7-Jun,SB,HS,2,Day2,22,0.882,0.324300105,0.315608763,0.324300105
7,6,7-Jun,SB,HS,2,Day2,23,0.931,0.407159937,,0.407159937
7,6,7-Jun,SB,HS,2,Day2,24,0.606,0.121654691,0.264407314,0.121654691
7,6,7-Jun,SB,HS,2,Day2,25,0.339,0.081757667,,0.081757667
7,6,7-Jun,SB,HS,2,Day2,26,0.887,0.254617876,0.168187772,0.254617876
7,6,7-Jun,SB,HS,2,Day2,27,0.812,0.15628751,,0.15628751
7,6,7-Jun,SB,HS,2,Day2,28,0.637,0.122699707,0.139493609,0.122699707
7,6,7-Jun,SB,HS,2,Day2,29,0.714,0.131058835,,0.131058835
7,6,7-Jun,SB,HS,2,Day2,30,0.581,0.104642427,0.117850631,0.104642427
7,6,7-Jun,SB,HS,2,Day2,31,0.292,0.058648539,,0.058648539
7,6,7-Jun,SB,HS,2,Day2,32,0.524,0.101414409,0.080031474,0.101414409
7,6,7-Jun,SB,HS,2,Day2,33,0.563,0.090582287,,0.090582287
7,6,7-Jun,SB,HS,2,Day2,34,0.841,0.216154388,0.153368338,0.216154388
7,6,7-Jun,SB,HS,2,Day2,35,0.744,0.166101632,,0.166101632
7,6,7-Jun,SB,HS,2,Day2,36,0.0182,0.011554279,0.088827956,0.011554279
7,6,7-Jun,SB,HS,2,Day2,37,0.451,0.075052692,,0.075052692
7,6,7-Jun,SB,HS,2,Day2,38,0.652,0.127749244,0.101400968,0.127749244
7,6,7-Jun,SB,HS,2,Day2,39,0.523,0.096739305,,0.096739305
7,6,7-Jun,SB,HS,2,Day2,40,0.507,0.101449537,0.099094421,0.101449537
7,6,7-Jun,SB,HS,2,Day2,41,0.516,0.101761572,,0.101761572
7,6,7-Jun,SB,HS,2,Day2,42,0.963,0.516242277,0.309001925,0.516242277
7,6,7-Jun,SB,HS,2,Day2,43,0.35,0.065609923,,0.065609923
7,6,7-Jun,SB,HS,2,Day2,44,0.488,0.107260914,0.086435419,0.107260914
7,6,7-Jun,SB,HS,2,Day2,45,0.564,0.110694585,,0.110694585
7,6,7-Jun,SB,HS,2,Day2,46,0.103,0.033142,0.071918293,0.033142
7,6,7-Jun,SB,HS,2,Day2,47,0.599,0.153216077,,0.153216077
7,6,7-Jun,SB,HS,2,Day2,48,0.732,0.17465828,0.163937179,0.17465828
7,6,7-Jun,SB,HS,2,Day2,49,0.668,0.187962606,,0.187962606
7,6,7-Jun,SB,HS,2,Day2,50,0.867,0.338047963,0.263005285,0.338047963
7,6,7-Jun,SB,HS,2,Day2,51,0.946,0.37746745,,0.37746745
7,3,7-Mar,NB,HT,3,Day2,1,0.962,-1.071167361,,-1.071167361
7,3,7-Mar,NB,HT,3,Day2,2,0.877,-0.917939229,-0.994553295,-0.917939229
7,3,7-Mar,NB,HT,3,Day2,3,0.846,-0.537876312,,-0.537876312
7,3,7-Mar,NB,HT,3,Day2,4,0.934,-0.949195837,-0.743536075,-0.949195837
7,3,7-Mar,NB,HT,3,Day2,5,0.952,-1.120322907,,-1.120322907
7,3,7-Mar,NB,HT,3,Day2,6,0.872,-0.796743557,-0.958533232,-0.796743557
7,3,7-Mar,NB,HT,3,Day2,7,0.947,-0.587718109,,-0.587718109
7,3,7-Mar,NB,HT,3,Day2,8,0.909,-0.754054218,-0.670886164,-0.754054218
7,3,7-Mar,NB,HT,3,Day2,9,0.955,-0.997917754,,-0.997917754
7,3,7-Mar,NB,HT,3,Day2,10,0.928,-0.615228937,-0.806573346,-0.615228937
7,3,7-Mar,NB,HT,3,Day2,11,0.904,-0.387718336,,-0.387718336
7,3,7-Mar,NB,HT,3,Day2,12,0.714,-0.218349338,-0.303033837,-0.218349338
7,3,7-Mar,NB,HT,3,Day2,13,0.432,-0.095221704,,-0.095221704
7,3,7-Mar,NB,HT,3,Day2,14,0.576,-0.360848395,-0.22803505,-0.360848395
7,3,7-Mar,NB,HT,3,Day2,15,0.876,-0.742730268,,-0.742730268
7,3,7-Mar,NB,HT,3,Day2,16,0.587,-0.459877314,-0.601303791,-0.459877314
7,3,7-Mar,NB,HT,3,Day2,17,0.874,-0.7125345,,-0.7125345
7,3,7-Mar,NB,HT,3,Day2,18,0.179,-0.05238115,-0.382457825,-0.05238115
7,3,7-Mar,NB,HT,3,Day2,19,0.152,-0.071991545,,-0.071991545
7,3,7-Mar,NB,HT,3,Day2,20,0.79,-0.679459484,-0.375725515,-0.679459484
7,3,7-Mar,NB,HT,3,Day2,21,0.333,-0.230737743,,-0.230737743
7,3,7-Mar,NB,HT,3,Day2,22,0.883,-0.693870695,-0.462304219,-0.693870695
7,3,7-Mar,NB,HT,3,Day2,23,0.823,-0.85676182,,-0.85676182
7,3,7-Mar,NB,HT,3,Day2,24,0.735,-0.246259559,-0.55151069,-0.246259559
7,3,7-Mar,NB,HT,3,Day2,25,0.0227,-0.01523533,,-0.01523533
7,3,7-Mar,NB,HT,3,Day2,26,0.127,-0.049486752,-0.032361041,-0.049486752
7,3,7-Mar,NB,HT,3,Day2,27,0.443,0.084318555,,0.084318555
7,3,7-Mar,NB,HT,3,Day2,28,0.0896,-0.033236351,0.025541102,-0.033236351
7,3,7-Mar,NB,HT,3,Day2,29,0.309,0.067009715,,0.067009715
7,3,7-Mar,NB,HT,3,Day2,30,0.496,-0.407052606,-0.170021446,-0.407052606
7,3,7-Mar,NB,HT,3,Day2,31,0.629,-0.549184582,,-0.549184582
7,3,7-Mar,NB,HT,3,Day2,32,0.637,-0.555419447,-0.552302015,-0.555419447
7,3,7-Mar,NB,HT,3,Day2,33,0.314,-0.249760712,,-0.249760712
7,3,7-Mar,NB,HT,3,Day2,34,0.284,-0.135988943,-0.192874828,-0.135988943
7,3,7-Mar,NB,HT,3,Day2,35,0.205,-0.153042508,,-0.153042508
7,3,7-Mar,NB,HT,3,Day2,36,0.338,-0.214878339,-0.183960424,-0.214878339
7,3,7-Mar,NB,HT,3,Day2,37,0.435,0.091519846,,0.091519846
7,3,7-Mar,NB,HT,3,Day2,38,0.32,-0.271617231,-0.090048693,-0.271617231
7,3,7-Mar,NB,HT,3,Day2,39,0.874,-0.935659962,,-0.935659962
7,3,7-Mar,NB,HT,3,Day2,40,0.873,-1.031936629,-0.983798296,-1.031936629
7,3,7-Mar,NB,HT,3,Day2,41,0.853,-1.004897781,,-1.004897781
7,3,7-Mar,NB,HT,3,Day2,42,0.0441,-0.029722949,-0.517310365,-0.029722949
7,3,7-Mar,NB,HT,3,Day2,43,0.205,0.052261991,,0.052261991
7,3,7-Mar,NB,HT,3,Day2,44,0.332,-0.311070461,-0.129404235,-0.311070461
7,3,7-Mar,NB,HT,3,Day2,45,0.00789,-0.010877805,,-0.010877805
7,3,7-Mar,NB,HT,3,Day2,46,0.619,-0.766437742,-0.388657774,-0.766437742
7,3,7-Mar,NB,HT,3,Day2,47,0.825,-1.203721393,,-1.203721393
7,3,7-Mar,NB,HT,3,Day2,48,0.465,-0.090007592,-0.646864493,-0.090007592
7,3,7-Mar,NB,HT,3,Day2,49,0.542,-0.464681411,,-0.464681411
7,3,7-Mar,NB,HT,3,Day2,50,0.655,-0.639039822,-0.551860617,-0.639039822
7,3,7-Mar,NB,HT,3,Day2,51,0.972,0.799260413,,0.799260413
7,3,2-Mar,NB,HX,4,Day2,1,0.992,-2.436374983,,-2.436374983
7,3,2-Mar,NB,HX,4,Day2,2,0.963,-2.658347673,-2.547361328,-2.658347673
7,3,2-Mar,NB,HX,4,Day2,3,0.968,-2.471254647,,-2.471254647
7,3,2-Mar,NB,HX,4,Day2,4,0.666,-0.573080905,-1.522167776,-0.573080905
7,3,2-Mar,NB,HX,4,Day2,5,0.877,-0.651337575,,-0.651337575
7,3,2-Mar,NB,HX,4,Day2,6,0.885,-0.669208041,-0.660272808,-0.669208041
7,3,2-Mar,NB,HX,4,Day2,7,0.939,-0.791038164,,-0.791038164
7,3,2-Mar,NB,HX,4,Day2,8,0.904,-0.693481324,-0.742259744,-0.693481324
7,3,2-Mar,NB,HX,4,Day2,9,0.753,-0.657210752,,-0.657210752
7,3,2-Mar,NB,HX,4,Day2,10,0.991,-1.85297086,-1.255090806,-1.85297086
7,3,2-Mar,NB,HX,4,Day2,11,0.991,-1.604823945,,-1.604823945
7,3,2-Mar,NB,HX,4,Day2,12,0.98,-1.785256348,-1.695040147,-1.785256348
7,3,2-Mar,NB,HX,4,Day2,13,0.981,-2.222232021,,-2.222232021
7,3,2-Mar,NB,HX,4,Day2,14,0.982,-2.230936885,-2.226584453,-2.230936885
7,3,2-Mar,NB,HX,4,Day2,15,0.985,-1.92388605,,-1.92388605
7,3,2-Mar,NB,HX,4,Day2,16,0.956,-1.803610393,-1.863748222,-1.803610393
7,3,2-Mar,NB,HX,4,Day2,17,0.99,-1.61134059,,-1.61134059
7,3,2-Mar,NB,HX,4,Day2,18,0.983,-1.911982053,-1.761661322,-1.911982053
7,3,2-Mar,NB,HX,4,Day2,19,0.973,-2.15575072,,-2.15575072
7,3,2-Mar,NB,HX,4,Day2,20,0.994,-2.069202009,-2.112476365,-2.069202009
7,3,2-Mar,NB,HX,4,Day2,21,0.991,-2.025996284,,-2.025996284
7,3,2-Mar,NB,HX,4,Day2,22,0.97,-1.918493257,-1.972244771,-1.918493257
7,3,2-Mar,NB,HX,4,Day2,23,0.979,-2.087501124,,-2.087501124
7,3,2-Mar,NB,HX,4,Day2,24,0.971,-1.911447714,-1.999474419,-1.911447714
7,3,2-Mar,NB,HX,4,Day2,25,0.991,-1.771643319,,-1.771643319
7,3,2-Mar,NB,HX,4,Day2,26,0.989,-1.399580218,-1.585611769,-1.399580218
7,3,2-Mar,NB,HX,4,Day2,27,0.986,-1.324895857,,-1.324895857
7,3,2-Mar,NB,HX,4,Day2,28,0.988,-1.39997163,-1.362433744,-1.39997163
7,3,2-Mar,NB,HX,4,Day2,29,0.937,-2.178331027,,-2.178331027
7,3,2-Mar,NB,HX,4,Day2,30,0.845,-1.602659985,-1.890495506,-1.602659985
7,3,2-Mar,NB,HX,4,Day2,31,0.955,-1.022866024,,-1.022866024
7,3,2-Mar,NB,HX,4,Day2,32,0.823,-1.456322516,-1.23959427,-1.456322516
7,3,2-Mar,NB,HX,4,Day2,33,0.887,-0.669638222,,-0.669638222
7,3,2-Mar,NB,HX,4,Day2,34,0.598,-0.48633582,-0.577987021,-0.48633582
7,3,2-Mar,NB,HX,4,Day2,35,0.913,-1.006906888,,-1.006906888
7,3,2-Mar,NB,HX,4,Day2,36,0.783,-1.459172786,-1.233039837,-1.459172786
7,3,2-Mar,NB,HX,4,Day2,37,0.692,-0.97390551,,-0.97390551
7,3,2-Mar,NB,HX,4,Day2,38,0.928,-1.126841815,-1.050373663,-1.126841815
7,3,2-Mar,NB,HX,4,Day2,39,0.961,-1.307201782,,-1.307201782
7,3,2-Mar,NB,HX,4,Day2,40,0.943,-1.785857192,-1.546529487,-1.785857192
7,3,2-Mar,NB,HX,4,Day2,41,0.941,-2.156018032,,-2.156018032
7,3,2-Mar,NB,HX,4,Day2,42,0.946,-1.230134599,-1.693076316,-1.230134599
7,3,2-Mar,NB,HX,4,Day2,43,0.877,-1.399950954,,-1.399950954
7,3,2-Mar,NB,HX,4,Day2,44,0.83,-1.801901546,-1.60092625,-1.801901546
7,3,2-Mar,NB,HX,4,Day2,45,0.807,-1.760207713,,-1.760207713
7,3,2-Mar,NB,HX,4,Day2,46,0.467,-0.820112284,-1.290159999,-0.820112284
7,3,2-Mar,NB,HX,4,Day2,47,0.724,-0.837124374,,-0.837124374
7,3,2-Mar,NB,HX,4,Day2,48,0.854,-0.880544823,-0.858834599,-0.880544823
7,3,2-Mar,NB,HX,4,Day2,49,0.919,-1.125973685,,-1.125973685
7,3,2-Mar,NB,HX,4,Day2,50,0.961,-1.492793639,-1.309383662,-1.492793639
7,3,2-Mar,NB,HX,4,Day2,51,0.959,-1.090070186,,-1.090070186
8,8,7-Aug,SB,C,1,Day2,1,0.16,-0.271210937,,-0.271210937
8,8,7-Aug,SB,C,1,Day2,2,0.533,-0.230247158,-0.250729048,-0.230247158
8,8,7-Aug,SB,C,1,Day2,3,0.26,-0.1007917,,-0.1007917
8,8,7-Aug,SB,C,1,Day2,4,0.221,-0.087603522,-0.094197611,-0.087603522
8,8,7-Aug,SB,C,1,Day2,5,0.761,-0.294907174,,-0.294907174
8,8,7-Aug,SB,C,1,Day2,6,0.615,-0.210737061,-0.252822118,-0.210737061
8,8,7-Aug,SB,C,1,Day2,7,0.0181,-0.022532641,,-0.022532641
8,8,7-Aug,SB,C,1,Day2,8,0.707,-0.2534741,-0.138003371,-0.2534741
8,8,7-Aug,SB,C,1,Day2,9,0.0301,-0.031104958,,-0.031104958
8,8,7-Aug,SB,C,1,Day2,10,0.197,0.07845031,0.023672676,0.07845031
8,8,7-Aug,SB,C,1,Day2,11,0.123,0.063522882,,0.063522882
8,8,7-Aug,SB,C,1,Day2,12,0.0828,0.049467661,0.056495272,0.049467661
8,8,7-Aug,SB,C,1,Day2,13,0.202,0.089332743,,0.089332743
8,8,7-Aug,SB,C,1,Day2,14,0.194,0.080783919,0.085058331,0.080783919
8,8,7-Aug,SB,C,1,Day2,15,0.24,0.094000792,,0.094000792
8,8,7-Aug,SB,C,1,Day2,16,0.225,0.089152509,0.091576651,0.089152509
8,8,7-Aug,SB,C,1,Day2,17,0.371,0.130366895,,0.130366895
8,8,7-Aug,SB,C,1,Day2,18,0.635,0.229263528,0.179815212,0.229263528
8,8,7-Aug,SB,C,1,Day2,19,0.585,0.216942991,,0.216942991
8,8,7-Aug,SB,C,1,Day2,20,0.667,0.251037119,0.233990055,0.251037119
8,8,7-Aug,SB,C,1,Day2,21,0.928,0.618435579,,0.618435579
8,8,7-Aug,SB,C,1,Day2,22,0.679,-0.236147326,0.191144127,-0.236147326
8,8,7-Aug,SB,C,1,Day2,23,0.481,-0.161764134,,-0.161764134
8,8,7-Aug,SB,C,1,Day2,24,0.748,-0.281745546,-0.22175484,-0.281745546
8,8,7-Aug,SB,C,1,Day2,25,0.474,-0.16845964,,-0.16845964
8,8,7-Aug,SB,C,1,Day2,26,0.205,-0.089552827,-0.129006234,-0.089552827
8,8,7-Aug,SB,C,1,Day2,27,0.179,-0.081005113,,-0.081005113
8,8,7-Aug,SB,C,1,Day2,28,0.1,-0.056199143,-0.068602128,-0.056199143
8,8,7-Aug,SB,C,1,Day2,29,0.00265,-0.009140825,,-0.009140825
8,8,7-Aug,SB,C,1,Day2,30,0.0326,-0.03013257,-0.019636698,-0.03013257
8,8,7-Aug,SB,C,1,Day2,31,0.00164,-0.007458221,,-0.007458221
8,8,7-Aug,SB,C,1,Day2,32,0.022,-0.025459519,-0.01645887,-0.025459519
8,8,7-Aug,SB,C,1,Day2,33,0.011,0.01733749,,0.01733749
8,8,7-Aug,SB,C,1,Day2,34,0.00867,0.016121966,0.016729728,0.016121966
8,8,7-Aug,SB,C,1,Day2,35,0.211,-0.083573058,,-0.083573058
8,8,7-Aug,SB,C,1,Day2,36,0.1,-0.058052633,-0.070812846,-0.058052633
8,8,7-Aug,SB,C,1,Day2,37,0.0231,-0.025716504,,-0.025716504
8,8,7-Aug,SB,C,1,Day2,38,0.28,-0.102260072,-0.063988288,-0.102260072
8,8,7-Aug,SB,C,1,Day2,39,0.0896,-0.064977703,,-0.064977703
8,8,7-Aug,SB,C,1,Day2,40,0.222,-0.096719777,-0.08084874,-0.096719777
8,8,7-Aug,SB,C,1,Day2,41,0.85,-0.403382167,,-0.403382167
8,8,7-Aug,SB,C,1,Day2,42,0.84,-0.410602999,-0.406992583,-0.410602999
