Experiment,Colony,Coral,Location,Treatment,Chamber,Day,Time,rsq,mo2
12,7,3-Jul,SB,HX,4,DAY2,49,0.199,0.11207375
12,7,3-Jul,SB,HX,4,DAY2,50,0.751,0.308699145
12,7,3-Jul,SB,HX,4,DAY2,51,0.705,0.348136177
12,7,3-Jul,SB,HX,4,DAY2,52,0.954,-2.554136516
12,7,3-Jul,SB,HX,4,NIGHT1,1,0.978,-1.854551605
12,7,3-Jul,SB,HX,4,NIGHT1,2,0.917,-1.180902118
12,7,3-Jul,SB,HX,4,NIGHT1,3,0.79,-0.905346472
12,7,3-Jul,SB,HX,4,NIGHT1,4,0.966,-1.472085554
12,7,3-Jul,SB,HX,4,NIGHT1,5,0.896,-1.078384825
12,7,3-Jul,SB,HX,4,NIGHT1,6,0.86,-1.030885319
12,7,3-Jul,SB,HX,4,NIGHT1,7,0.821,-0.879503315
12,7,3-Jul,SB,HX,4,NIGHT1,8,0.853,-1.027031439
12,7,3-Jul,SB,HX,4,NIGHT1,9,0.791,-0.86704117
12,7,3-Jul,SB,HX,4,NIGHT1,10,0.907,-1.144073814
12,7,3-Jul,SB,HX,4,NIGHT1,11,0.839,-1.015357269
12,7,3-Jul,SB,HX,4,NIGHT1,12,0.9,-1.023751657
12,7,3-Jul,SB,HX,4,NIGHT1,13,0.883,-1.027954618
12,7,3-Jul,SB,HX,4,NIGHT1,14,0.873,-0.95996998
12,7,3-Jul,SB,HX,4,NIGHT1,15,0.809,-0.890340935
12,7,3-Jul,SB,HX,4,NIGHT1,16,0.899,-1.136702584
12,7,3-Jul,SB,HX,4,NIGHT1,17,0.826,-0.935198302
12,7,3-Jul,SB,HX,4,NIGHT1,18,0.918,-1.100293416
12,7,3-Jul,SB,HX,4,NIGHT1,19,0.871,-0.994800076
12,7,3-Jul,SB,HX,4,NIGHT1,20,0.864,-0.914750214
12,7,3-Jul,SB,HX,4,NIGHT1,21,0.81,-0.890295045
12,7,3-Jul,SB,HX,4,NIGHT1,22,0.906,-1.082013772
12,7,3-Jul,SB,HX,4,NIGHT1,23,0.825,-0.855085953
12,7,3-Jul,SB,HX,4,NIGHT1,24,0.832,-0.997105012
12,7,3-Jul,SB,HX,4,NIGHT1,25,0.919,-1.118997254
12,7,3-Jul,SB,HX,4,NIGHT1,26,0.876,-1.084557259
12,7,3-Jul,SB,HX,4,NIGHT1,27,0.891,-1.013903352
12,7,3-Jul,SB,HX,4,NIGHT1,28,0.815,-0.884554214
12,7,3-Jul,SB,HX,4,NIGHT1,29,0.948,-1.361619484
12,7,3-Jul,SB,HX,4,NIGHT1,30,0.855,-0.960038542
12,7,3-Jul,SB,HX,4,NIGHT1,31,0.855,-1.117285979
12,7,3-Jul,SB,HX,4,NIGHT1,32,0.913,-1.108906871
12,7,3-Jul,SB,HX,4,NIGHT1,33,0.81,-0.872099877
12,7,3-Jul,SB,HX,4,NIGHT1,34,0.893,-1.104207356
12,7,3-Jul,SB,HX,4,NIGHT1,35,0.861,-0.902583971
12,7,3-Jul,SB,HX,4,NIGHT1,36,0.83,-0.973357307
12,7,3-Jul,SB,HX,4,NIGHT1,37,0.915,-1.06587228
12,7,3-Jul,SB,HX,4,NIGHT1,38,0.969,-2.218104237
12,7,3-Jul,SB,HX,4,NIGHT1,39,0.879,-1.00313704
12,7,3-Jul,SB,HX,4,NIGHT1,40,0.841,-0.985429341
12,7,3-Jul,SB,HX,4,NIGHT1,41,0.822,-0.890210686
12,7,3-Jul,SB,HX,4,NIGHT1,42,0.82,-0.81350752
12,7,3-Jul,SB,HX,4,NIGHT1,43,0.859,-0.988312639
12,7,3-Jul,SB,HX,4,NIGHT1,44,0.79,-0.889250575
12,7,3-Jul,SB,HX,4,NIGHT1,45,0.81,-0.842621354
12,7,3-Jul,SB,HX,4,NIGHT1,46,0.894,-1.115164225
12,7,3-Jul,SB,HX,4,NIGHT1,47,0.825,-0.892121582
12,7,3-Jul,SB,HX,4,NIGHT1,48,0.894,-0.976269727
12,7,3-Jul,SB,HX,4,NIGHT1,49,0.79,-0.812263974
12,7,3-Jul,SB,HX,4,NIGHT1,50,0.968,-1.569042712
12,7,3-Jul,SB,HX,4,NIGHT1,51,0.808,-1.836787252
12,7,3-Jul,SB,HX,4,NIGHT2,1,0.998,-4.275911567
12,7,3-Jul,SB,HX,4,NIGHT2,2,0.997,-4.36255107
12,7,3-Jul,SB,HX,4,NIGHT2,3,0.998,-4.090158246
12,7,3-Jul,SB,HX,4,NIGHT2,4,0.998,-3.731081624
12,7,3-Jul,SB,HX,4,NIGHT2,5,0.996,-4.224754296
12,7,3-Jul,SB,HX,4,NIGHT2,6,0.987,-5.883261376
12,7,3-Jul,SB,HX,4,NIGHT2,7,0.998,-3.733752662
12,7,3-Jul,SB,HX,4,NIGHT2,8,0.99,-4.44956571
12,7,3-Jul,SB,HX,4,NIGHT2,9,0.972,-5.446896723
12,7,3-Jul,SB,HX,4,NIGHT2,10,0.997,-3.730390063
12,7,3-Jul,SB,HX,4,NIGHT2,11,0.981,-4.671439589
12,7,3-Jul,SB,HX,4,NIGHT2,12,0.965,-4.88798878
12,7,3-Jul,SB,HX,4,NIGHT2,13,0.998,-3.810241
12,7,3-Jul,SB,HX,4,NIGHT2,14,0.985,-4.627464664
12,7,3-Jul,SB,HX,4,NIGHT2,15,0.975,-5.127136899
12,7,3-Jul,SB,HX,4,NIGHT2,16,0.998,-3.783207972
12,7,3-Jul,SB,HX,4,NIGHT2,17,0.997,-4.268579018
12,7,3-Jul,SB,HX,4,NIGHT2,18,0.987,-5.537117764
12,7,3-Jul,SB,HX,4,NIGHT2,19,0.989,-5.680181911
12,7,3-Jul,SB,HX,4,NIGHT2,20,0.997,-4.287556128
12,7,3-Jul,SB,HX,4,NIGHT2,21,0.997,-3.876771617
12,7,3-Jul,SB,HX,4,NIGHT2,22,0.986,-5.801880346
12,7,3-Jul,SB,HX,4,NIGHT2,23,0.974,-4.864631346
12,7,3-Jul,SB,HX,4,NIGHT2,24,0.998,-3.805196731
12,7,3-Jul,SB,HX,4,NIGHT2,25,0.978,-5.169636847
12,7,3-Jul,SB,HX,4,NIGHT2,26,0.985,-5.748338339
12,7,3-Jul,SB,HX,4,NIGHT2,27,0.996,-4.035867782
12,7,3-Jul,SB,HX,4,NIGHT2,28,0.998,-4.283073273
12,7,3-Jul,SB,HX,4,NIGHT2,29,0.977,-5.099188763
12,7,3-Jul,SB,HX,4,NIGHT2,30,0.982,-5.768489372
12,7,3-Jul,SB,HX,4,NIGHT2,31,0.998,-4.114279965
12,7,3-Jul,SB,HX,4,NIGHT2,32,0.982,-5.097918759
12,7,3-Jul,SB,HX,4,NIGHT2,33,0.991,-4.419735218
12,7,3-Jul,SB,HX,4,NIGHT2,34,0.998,-4.094597374
12,7,3-Jul,SB,HX,4,NIGHT2,35,0.979,-5.037021857
12,7,3-Jul,SB,HX,4,NIGHT2,36,0.983,-5.469752452
12,7,3-Jul,SB,HX,4,NIGHT2,37,0.996,-3.973367415
12,7,3-Jul,SB,HX,4,NIGHT2,38,0.996,-3.961353231
12,7,3-Jul,SB,HX,4,NIGHT2,39,0.989,-6.000117073
12,7,3-Jul,SB,HX,4,NIGHT2,40,0.976,-4.531672812
12,7,3-Jul,SB,HX,4,NIGHT2,41,0.998,-3.862405541
12,7,3-Jul,SB,HX,4,NIGHT2,42,0.975,-5.453407919
12,7,3-Jul,SB,HX,4,NIGHT2,43,0.966,-4.986751956
12,7,3-Jul,SB,HX,4,NIGHT2,44,0.997,-3.808721384
12,7,3-Jul,SB,HX,4,NIGHT2,45,0.974,-5.125766492
12,7,3-Jul,SB,HX,4,NIGHT2,46,0.961,-4.89474474
12,7,3-Jul,SB,HX,4,NIGHT2,47,0.998,-3.826129769
12,7,3-Jul,SB,HX,4,NIGHT2,48,0.976,-5.205922983
12,7,3-Jul,SB,HX,4,NIGHT2,49,0.983,-5.667000111
12,7,3-Jul,SB,HX,4,NIGHT2,50,0.994,-3.908826393
12,7,3-Jul,SB,HX,4,NIGHT2,51,0.998,-4.169009228
13,5,1-May,SB,C,1,DAY1,1,0.742,0.287474803
13,5,1-May,SB,C,1,DAY1,2,0.335,0.114360058
13,5,1-May,SB,C,1,DAY1,3,0.00363,0.010507077
13,5,1-May,SB,C,1,DAY1,4,0.618,0.21000291
13,5,1-May,SB,C,1,DAY1,5,0.0382,-0.032745666
13,5,1-May,SB,C,1,DAY1,6,0.143,-0.06540269
13,5,1-May,SB,C,1,DAY1,7,0.0992,-0.053900364
13,5,1-May,SB,C,1,DAY1,8,0.408,0.155179134
13,5,1-May,SB,C,1,DAY1,9,0.24,-0.098338351
13,5,1-May,SB,C,1,DAY1,10,0.00881,-0.015841427
13,5,1-May,SB,C,1,DAY1,11,0.443,0.160745389
13,5,1-May,SB,C,1,DAY1,12,0.43,-0.14712357
13,5,1-May,SB,C,1,DAY1,13,0.655,-0.220333338
13,5,1-May,SB,C,1,DAY1,14,0.621,-0.19695085
13,5,1-May,SB,C,1,DAY1,15,0.444,-0.138063975
13,5,1-May,SB,C,1,DAY1,16,0.196,-0.083504051
13,5,1-May,SB,C,1,DAY1,17,0.00102,-0.005003937
13,5,1-May,SB,C,1,DAY1,18,0.731,0.290489932
13,5,1-May,SB,C,1,DAY1,19,0.511,0.175561903
13,5,1-May,SB,C,1,DAY1,20,0.205,0.083452308
13,5,1-May,SB,C,1,DAY1,21,0.171,-0.073994208
13,5,1-May,SB,C,1,DAY1,22,0.0256,-0.025667743
13,5,1-May,SB,C,1,DAY1,23,0.145,-0.063789837
13,5,1-May,SB,C,1,DAY1,24,0.0664,-0.042796845
13,5,1-May,SB,C,1,DAY1,25,0.32,-0.117285823
13,5,1-May,SB,C,1,DAY2,1,0.889,-0.480896507
13,5,1-May,SB,C,1,DAY2,2,0.686,-0.241551655
13,5,1-May,SB,C,1,DAY2,3,0.196,-0.084513475
13,5,1-May,SB,C,1,DAY2,4,0.72,-0.259270656
13,5,1-May,SB,C,1,DAY2,5,0.749,-0.296337558
13,5,1-May,SB,C,1,DAY2,6,0.574,-0.191962167
13,5,1-May,SB,C,1,DAY2,7,0.606,-0.221875511
13,5,1-May,SB,C,1,DAY2,8,0.629,-0.216948503
13,5,1-May,SB,C,1,DAY2,9,0.715,-0.265775129
13,5,1-May,SB,C,1,DAY2,10,0.518,-0.184133171
13,5,1-May,SB,C,1,DAY2,11,0.654,-0.218478959
13,5,1-May,SB,C,1,DAY2,12,0.374,-0.130735698
13,5,1-May,SB,C,1,DAY2,13,0.222,-0.099515993
13,5,1-May,SB,C,1,DAY2,14,0.0412,-0.036382475
13,5,1-May,SB,C,1,DAY2,15,0.173,-0.072519339
13,5,1-May,SB,C,1,DAY2,16,0.445,-0.148424482
13,5,1-May,SB,C,1,DAY2,17,0.148,-0.070383543
13,5,1-May,SB,C,1,DAY2,18,0.0967,-0.054049747
13,5,1-May,SB,C,1,DAY2,19,0.407,-0.140935539
13,5,1-May,SB,C,1,DAY2,20,0.463,-0.153480207
13,5,1-May,SB,C,1,DAY2,21,0.395,-0.136758615
13,5,1-May,SB,C,1,DAY2,22,0.336,-0.120463024
13,5,1-May,SB,C,1,DAY2,23,0.214,-0.090372977
13,5,1-May,SB,C,1,DAY2,24,0.193,-0.086904322
13,5,1-May,SB,C,1,DAY2,25,0.346,-0.126899972
13,5,1-May,SB,C,1,DAY2,26,0.0815,-0.04943514
13,5,1-May,SB,C,1,DAY2,27,0.238,-0.085691613
13,5,1-May,SB,C,1,DAY2,28,0.0604,-0.042186671
13,5,1-May,SB,C,1,DAY2,29,0.101,0.059711103
13,5,1-May,SB,C,1,DAY2,30,0.0762,0.047799516
13,5,1-May,SB,C,1,DAY2,31,0.08,-0.048247228
13,5,1-May,SB,C,1,DAY2,32,0.217,-0.095723156
13,5,1-May,SB,C,1,DAY2,33,0.0969,-0.056137134
13,5,1-May,SB,C,1,DAY2,34,0.176,-0.076700219
13,5,1-May,SB,C,1,DAY2,35,0.157,-0.077617251
13,5,1-May,SB,C,1,DAY2,36,0.311,-0.116966859
13,5,1-May,SB,C,1,DAY2,37,0.000000938,0.000159888
13,5,1-May,SB,C,1,DAY2,38,0.338,-0.12973712
13,5,1-May,SB,C,1,DAY2,39,0.0143,0.023282608
13,5,1-May,SB,C,1,DAY2,40,0.431,-0.166641659
13,5,1-May,SB,C,1,DAY2,41,0.2,-0.099303181
13,5,1-May,SB,C,1,DAY2,42,0.397,-0.1581403
13,5,1-May,SB,C,1,DAY2,43,0.39,-0.15877434
13,5,1-May,SB,C,1,DAY2,44,0.43,-0.184781343
13,5,1-May,SB,C,1,DAY2,45,0.434,-0.176202022
13,5,1-May,SB,C,1,DAY2,46,0.394,-0.166253184
13,5,1-May,SB,C,1,DAY2,47,0.534,-0.225710763
13,5,1-May,SB,C,1,DAY2,48,0.612,-0.250542011
13,5,1-May,SB,C,1,DAY2,49,0.395,-0.17578105
13,5,1-May,SB,C,1,DAY2,50,0.466,-0.18410691
13,5,1-May,SB,C,1,DAY2,51,0.82,0.345768279
13,5,1-May,SB,C,1,NIGHT1,1,0.986,-1.680173171
13,5,1-May,SB,C,1,NIGHT1,2,0.955,-1.598654034
13,5,1-May,SB,C,1,NIGHT1,3,0.955,-1.501867666
13,5,1-May,SB,C,1,NIGHT1,4,0.953,-1.461650495
13,5,1-May,SB,C,1,NIGHT1,5,0.947,-1.46679199
13,5,1-May,SB,C,1,NIGHT1,6,0.965,-1.494844137
13,5,1-May,SB,C,1,NIGHT1,7,0.923,-1.432405088
13,5,1-May,SB,C,1,NIGHT1,8,0.947,-1.470679084
13,5,1-May,SB,C,1,NIGHT1,9,0.968,-1.474719914
13,5,1-May,SB,C,1,NIGHT1,10,0.937,-1.512058894
13,5,1-May,SB,C,1,NIGHT1,11,0.965,-1.43058932
13,5,1-May,SB,C,1,NIGHT1,12,0.963,-1.642873727
13,5,1-May,SB,C,1,NIGHT1,13,0.946,-1.428029984
13,5,1-May,SB,C,1,NIGHT1,14,0.971,-1.561057494
13,5,1-May,SB,C,1,NIGHT1,15,0.949,-1.486484032
13,5,1-May,SB,C,1,NIGHT1,16,0.975,-1.62816479
13,5,1-May,SB,C,1,NIGHT1,17,0.971,-1.548775871
13,5,1-May,SB,C,1,NIGHT1,18,0.961,-1.497613844
13,5,1-May,SB,C,1,NIGHT1,19,0.962,-1.388064651
13,5,1-May,SB,C,1,NIGHT1,20,0.949,-1.55494072
13,5,1-May,SB,C,1,NIGHT1,21,0.969,-1.462356301
13,5,1-May,SB,C,1,NIGHT1,22,0.959,-1.434755903
13,5,1-May,SB,C,1,NIGHT1,23,0.972,-1.741887735
13,5,1-May,SB,C,1,NIGHT1,24,0.956,-1.353947634
13,5,1-May,SB,C,1,NIGHT1,25,0.939,-1.402701795
13,5,1-May,SB,C,1,NIGHT1,26,0.963,-1.544409533
13,5,1-May,SB,C,1,NIGHT1,27,0.968,-1.59710809
13,5,1-May,SB,C,1,NIGHT1,28,0.945,-1.579520884
13,5,1-May,SB,C,1,NIGHT1,29,0.951,-1.459926792
13,5,1-May,SB,C,1,NIGHT1,30,0.969,-1.520302718
13,5,1-May,SB,C,1,NIGHT1,31,0.933,-1.422451138
13,5,1-May,SB,C,1,NIGHT1,32,0.972,-1.687791974
13,5,1-May,SB,C,1,NIGHT1,33,0.962,-1.539977981
13,5,1-May,SB,C,1,NIGHT1,34,0.955,-1.516709632
13,5,1-May,SB,C,1,NIGHT1,35,0.964,-1.561498572
13,5,1-May,SB,C,1,NIGHT1,36,0.992,-2.047830708
13,5,1-May,SB,C,1,NIGHT1,37,0.934,-1.237399882
13,5,1-May,SB,C,1,NIGHT1,38,0.968,-1.571723185
13,5,1-May,SB,C,1,NIGHT1,39,0.925,-1.537062525
13,5,1-May,SB,C,1,NIGHT1,40,0.953,-1.277479162
13,5,1-May,SB,C,1,NIGHT1,41,0.928,-1.212593261
13,5,1-May,SB,C,1,NIGHT1,42,0.961,-1.380341073
13,5,1-May,SB,C,1,NIGHT1,43,0.987,-1.604390358
13,5,1-May,SB,C,1,NIGHT1,44,0.93,-1.173388281
13,5,1-May,SB,C,1,NIGHT1,45,0.904,-1.312761405
13,5,1-May,SB,C,1,NIGHT1,46,0.926,-1.302601082
13,5,1-May,SB,C,1,NIGHT1,47,0.94,-1.338826326
13,5,1-May,SB,C,1,NIGHT1,48,0.95,-1.656925935
13,5,1-May,SB,C,1,NIGHT1,49,0.943,-1.340506866
13,5,1-May,SB,C,1,NIGHT1,50,0.921,-1.267460067
13,5,1-May,SB,C,1,NIGHT1,51,0.946,-1.264258349
13,5,1-May,SB,C,1,NIGHT2,1,0.996,-2.307397871
13,5,1-May,SB,C,1,NIGHT2,2,0.997,-2.416314131
13,5,1-May,SB,C,1,NIGHT2,3,0.996,-2.343314028
13,5,1-May,SB,C,1,NIGHT2,4,0.996,-2.234830357
13,5,1-May,SB,C,1,NIGHT2,5,0.996,-2.169087186
13,5,1-May,SB,C,1,NIGHT2,6,0.995,-2.217133255
13,5,1-May,SB,C,1,NIGHT2,7,0.996,-2.212311845
